Tree_ID,X,Y,Height_m,Crown_Diameter_m
3358,2613104.159999391,1266020.2800037868,267.54,2.82
3359,2613104.183635755,1266980.9066704535,266.84,4.58
3360,2613104.319999391,1266888.0127310595,265.85,2.65
3361,2612824.3342851056,1266065.0828609297,271.72,3.34
3362,2612427.2366660577,1267175.38583712,269.2,2.76
3363,2613079.424650554,1267286.4609340194,259.42,3.7
3364,2612532.460624391,1266189.2400037867,275.62,3.19
3365,2612674.5111758616,1266329.5635331986,271.87,3.29
3366,2612819.5533327246,1266060.3566704534,286.26,4.37
3367,2613104.245925317,1266920.3788926757,266.52,4.15
3368,2612702.819999391,1266599.835241882,271.0,2.59
3369,2613077.0935842968,1267337.390947183,267.05,4.11
3370,2612370.083157286,1266768.4593020324,275.68,4.26
3371,2612570.5138769425,1267207.454289501,267.82,3.95
3372,2612565.194999391,1266924.6566704535,280.42,3.39
3373,2613104.2611758616,1266959.5194155516,266.57,3.29
3374,2613079.596595136,1266458.0059612335,264.02,3.87
3375,2612111.501817573,1267366.0468219686,269.66,3.74
3376,2612983.057499391,1267271.5650037867,257.38,5.05
3377,2613104.2057136768,1266944.454289501,266.33,4.72
3378,2613098.2337924945,1267276.16241758,259.12,4.3
3379,2613061.524081024,1266091.9338813378,279.86,3.95
3380,2612327.7699993914,1267175.6400037867,267.88,3.09
3381,2612369.6311105024,1266890.57333712,279.55,3.78
3382,2612532.1713507427,1266535.848111895,272.19,3.43
3383,2612774.751817573,1266038.1831856049,286.62,3.74
3384,2612187.0441373223,1266231.5675899936,286.45,3.04
3385,2613059.0104755815,1266235.0971466438,278.25,3.66
3386,2613104.5613787016,1267350.6882796488,254.01,3.04
3387,2613104.132499391,1266275.22958712,254.7,3.91
3388,2612155.449999391,1266291.8500037869,274.31,3.99
3389,2612459.3078042693,1266543.9595159818,277.05,3.61
3390,2613104.1475855983,1266650.9900037867,254.12,4.3
3391,2613104.4774067984,1267134.5085223052,253.3,4.15
3392,2613088.331627298,1267336.7283758798,267.57,3.7
3393,2612761.438420444,1266008.7531616816,271.26,3.48
3394,2612322.917221613,1267175.69833712,267.87,3.39
3395,2612713.224761296,1266923.2876228343,284.27,2.59
3396,2613104.1903697615,1266873.8696334164,266.45,2.93
3397,2613104.194999391,1266016.76083712,267.17,2.76
3398,2612197.431110502,1267145.862226009,291.67,3.78
3399,2612973.6699993913,1267283.9900037867,258.1,3.09
3400,2612661.447658966,1266901.6868122974,285.19,3.87
3401,2612237.6094730753,1266068.83210905,288.52,3.48
3402,2613104.119999391,1266001.5566704534,267.24,4.37
3403,2612355.1592851053,1266755.829289501,277.23,2.99
3404,2613001.8720827247,1267271.66708712,257.4,3.91
3405,2612885.523124391,1267273.8962537867,258.02,3.19
3406,2612188.194999391,1266067.94833712,287.04,3.39
3407,2612347.5914279628,1267175.5685752153,268.85,3.34
3408,2613082.4721733043,1267337.9356559606,266.64,2.71
3409,2612246.819999391,1266116.0675899936,286.36,3.04
3410,2612118.632499391,1266233.4275037867,275.25,2.76
3411,2613104.319999391,1266870.4900037867,266.08,2.52
3412,2612112.298260261,1267119.2291342216,264.7,3.83
3413,2612329.374053445,1266494.7670308137,271.9,3.43
3414,2612311.976249391,1266534.1775037867,271.52,3.91
3415,2613104.396922468,1266866.9900037867,265.75,2.88
3416,2613104.2023523324,1266657.4311802574,253.91,3.29
3417,2613104.2330428693,1266863.2182646564,265.83,2.71
3418,2613055.3417385216,1266088.5334820477,280.16,3.83
3419,2612707.4866660577,1266375.3066704534,278.21,3.09
3420,2613104.2330428693,1266013.2834820477,267.43,2.71
3421,2613104.501817573,1266622.467276514,254.3,2.65
3422,2612857.2783327247,1266605.7538926757,274.47,3.39
3423,2612246.2366660577,1266010.1566704535,279.44,3.09
3424,2612676.194999391,1266164.2868787867,280.85,3.19
3425,2613104.2366660577,1267243.3066704534,264.86,3.09
3426,2612715.2366660577,1266047.2816704535,278.63,2.76
3427,2612215.806110502,1266858.962226009,271.44,3.39
3428,2613104.356584757,1267114.6180525671,253.47,3.61
3429,2612626.2422216134,1266853.5177815645,279.32,3.78
3430,2613104.319999391,1266304.2519085486,253.83,3.66
3431,2612505.476249391,1267191.7400037867,268.6,3.19
3432,2613084.462856534,1266725.829289501,267.4,2.99
3433,2612988.4964699796,1266232.2400037867,276.84,3.29
3434,2612304.569999391,1266272.7400037867,286.84,2.65
3435,2613033.5199993914,1266167.2650037867,282.65,3.57
3436,2612424.599411156,1267289.4311802574,273.58,3.29
3437,2612355.7673678123,1267175.7136879973,269.2,3.48
3438,2612995.5164279626,1266896.579289501,275.49,2.99
3439,2612477.7682752535,1267079.3262106832,283.39,3.04
3440,2613104.1771422485,1266298.5685752153,253.53,3.34
3441,2612791.848301278,1266653.8060415227,270.22,4.11
3442,2612901.4152374864,1266008.3828609297,282.59,2.59
3443,2612474.436666058,1266096.87333712,281.97,3.09
3444,2613104.2673678123,1266007.476845892,267.88,2.46
3445,2613104.257499391,1266010.2400037867,267.31,2.26
3446,2613104.2165511153,1267011.757245166,267.18,3.04
3447,2612547.377142248,1266290.3685752153,277.42,3.34
3448,2612466.339999391,1266943.3800037866,287.93,2.82
3449,2613104.355713677,1266973.7400037867,266.9,2.99
3450,2612376.878822921,1266358.7400037867,273.89,3.29
3451,2613104.3599993913,1266955.0200037868,266.42,2.82
3452,2612482.3103840067,1266923.3746191713,281.63,4.07
3453,2613104.274544846,1266951.217276514,266.26,2.65
3454,2612899.9286950435,1266005.4573950912,277.83,2.71
3455,2612146.7070961655,1266342.0303263674,272.37,3.14
3456,2612722.950434174,1266023.3813081346,286.37,3.83
3457,2612344.24857082,1267079.4780990249,268.66,2.59
3458,2612532.085305514,1266111.3522486847,274.0,3.95
3459,2612572.255896827,1266005.6246191713,277.91,3.52
3460,2612666.4939124347,1266353.3921776998,277.02,2.71
3461,2612487.7015783386,1266045.924214313,275.6,3.48
3462,2612815.4157440723,1266706.899578255,273.38,3.87
3463,2612586.433635755,1266324.0581856049,277.83,3.74
3464,2613090.8881812096,1266125.1036401503,279.29,2.65
3465,2613010.849999391,1266856.6800037867,274.32,3.99
3466,2613092.2829623544,1266121.3881519348,279.02,2.93
3467,2613104.319999391,1266294.7400037867,253.58,2.33
3468,2612534.7330428693,1266075.3269603085,273.89,2.71
3469,2612188.7623070837,1266203.0284653252,284.34,2.88
3470,2612125.675262549,1266242.8584248393,275.42,3.48
3471,2613064.231764097,1266289.622356728,290.86,3.29
3472,2612827.319999391,1266014.1945492413,271.3,2.65
3473,2612603.1243472174,1266833.1313081346,277.51,2.71
3474,2612440.3372407705,1267175.808969304,268.57,3.04
3475,2612217.0449993913,1267386.9650037868,266.35,2.52
3476,2613104.406955913,1266291.7400037867,253.88,2.71
3477,2613068.3351509064,1267288.7400037867,258.98,3.24
3478,2612150.395756967,1266336.270306817,272.72,3.24
3479,2612448.5373906954,1266993.0226124823,287.78,2.71
3480,2613104.1485708198,1267238.054289501,254.61,3.34
3481,2612555.5342851053,1266107.2638133105,279.5,2.59
3482,2612804.257499391,1266064.0993787867,286.56,3.19
3483,2612234.2961898674,1266072.811432358,285.42,2.59
3484,2612991.467058215,1267365.6517684925,264.68,3.29
3485,2612763.6533327247,1266739.835241882,270.9,2.59
3486,2612500.1729405676,1266878.4900037867,281.14,3.29
3487,2613104.319999391,1266028.4900037867,267.29,3.09
3488,2612804.913749391,1266200.8337537867,278.93,2.26
3489,2613059.593808915,1266099.9304799773,279.91,3.66
3490,2613010.8033327246,1267271.7900037868,257.49,4.37
3491,2612526.846315181,1266108.8452669447,274.25,2.46
3492,2612817.143528803,1266649.0047096692,269.46,3.29
3493,2612364.868386488,1267065.7400037867,268.0,3.14
3494,2612565.550768622,1267160.7400037867,267.23,2.88
3495,2612466.743076314,1267079.0605166072,283.19,3.52
3496,2612328.5624236334,1266058.770306817,282.78,3.24
3497,2612898.0091885803,1267263.8345983813,257.79,3.43
3498,2612895.8989467598,1266510.5031616816,272.66,2.46
3499,2613104.274544846,1266661.7627310595,253.65,2.65
3500,2612667.094999391,1266321.0400037868,271.71,2.52
3501,2612779.491874391,1266042.8962537867,282.86,3.19
3502,2612725.219999391,1266203.0400037868,278.84,2.82
3503,2612248.3940734654,1267379.2214852683,271.01,2.93
3504,2613012.087856534,1266127.1150037867,279.37,2.99
3505,2613104.3408327247,1266665.4275037867,253.33,2.76
3506,2612511.9599993913,1266634.5000037868,276.74,2.82
3507,2612916.7644438357,1266905.212226009,278.4,2.39
3508,2612707.421851243,1266117.110374157,279.61,4.15
3509,2612364.7842851053,1267088.1685752154,267.61,2.99
3510,2612311.882499391,1266528.51083712,270.62,2.76
3511,2612517.319999391,1267053.4900037867,271.04,2.39
3512,2612917.43904701,1266040.4304799773,278.38,2.59
3513,2612518.4658327247,1266103.76083712,280.47,2.76
3514,2612967.8799993913,1266841.0800037868,273.8,2.82
3515,2612599.2723803436,1266335.3709561678,276.07,3.66
3516,2612339.191427963,1266932.6828609295,279.18,3.34
3517,2613074.0908327247,1267288.76083712,258.5,2.76
3518,2612351.9939124347,1266746.9791342216,275.99,2.71
3519,2612221.6255549467,1266064.2955593423,286.79,2.39
3520,2612424.4939124347,1266211.055221178,279.93,3.83
3521,2612752.1699993913,1267039.8150037867,277.15,2.52
3522,2612198.842726664,1267014.7400037867,269.29,2.65
3523,2613104.2102432935,1266442.4961013477,253.08,3.61
3524,2613024.132499391,1266168.1150037867,282.22,2.76
3525,2613039.575101432,1266186.8930650111,282.47,3.95
3526,2612656.4271422485,1266333.1150037867,276.23,2.99
3527,2612674.2664279626,1266828.2400037867,281.92,2.99
3528,2612941.849411156,1266796.0341214337,269.42,2.33
3529,2612684.3533327244,1266831.3066704534,281.6,2.19
3530,2612472.9658327247,1267079.1775037867,280.24,2.76
3531,2612142.792221613,1266273.2955593423,273.73,2.39
3532,2612890.8616660577,1267382.51083712,264.08,2.76
3533,2613044.659999391,1267243.1600037867,264.47,2.82
3534,2613060.8417385216,1267334.4356559606,266.97,2.71
3535,2612449.7410520227,1266326.8452669447,273.09,2.46
3536,2612232.667221613,1266106.087226009,286.15,3.39
3537,2612786.944999391,1266180.8650037867,278.73,2.99
3538,2612804.4563630274,1266739.3081856049,273.82,2.65
3539,2612256.4866660577,1266893.2400037867,271.09,2.39
3540,2612467.2771422486,1266921.0828609297,280.08,3.34
3541,2612129.643528803,1266404.0929449631,283.88,2.33
3542,2612727.4551345264,1266028.4427064895,285.75,3.43
3543,2612788.711303739,1266920.8921776998,283.52,2.71
3544,2612355.3999993913,1267013.2800037868,272.45,2.82
3545,2612439.6425800365,1266052.7077457223,283.48,3.14
3546,2612922.719999391,1266833.0150037867,272.83,2.52
3547,2612524.559129826,1266060.6313081346,279.71,2.71
3548,2612545.042221613,1266159.610374157,276.7,2.93
3549,2612718.8594730753,1266923.2400037867,282.71,3.48
3550,2613056.805293509,1267243.203239081,267.24,4.65
3551,2612907.6736579277,1266079.9473208599,275.82,3.61
3552,2612117.319999391,1266824.1193141316,275.98,3.04
3553,2612546.786666058,1266910.3066704534,280.51,2.19
3554,2612833.944999391,1267131.1844482312,272.4,3.39
3555,2613066.5342851053,1267242.811432358,267.17,3.34
3556,2613001.3731908808,1266027.7080888932,281.31,3.87
3557,2612902.382499391,1266075.2400037867,276.07,3.19
3558,2612144.1243472174,1266713.1965255258,288.9,2.71
3559,2612212.74857082,1266883.2757180724,270.88,2.99
3560,2612329.7023523324,1266016.8870626104,278.27,2.33
3561,2612967.7274067984,1267385.2955593423,262.22,2.93
3562,2612912.224761296,1266792.4066704535,269.59,2.59
3563,2612219.5771422484,1267134.3400037868,277.88,3.34
3564,2613026.2604755815,1266139.4780990249,281.11,3.66
3565,2612223.3989467598,1266833.9505301025,274.94,2.46
3566,2612944.319999391,1266485.7015422483,275.63,2.88
3567,2612188.251817573,1266081.6263674232,286.74,2.65
3568,2612755.7873906954,1266065.750873352,277.34,3.83
3569,2612616.1381812096,1266887.1945492413,285.23,2.65
3570,2612946.592726664,1266806.467276514,270.57,2.65
3571,2612350.025127596,1267300.509234556,277.02,3.52
3572,2612718.525881744,1266045.7988273161,271.93,2.33
3573,2613074.95888828,1266559.7677815645,263.73,2.39
3574,2613034.27282958,1267271.9098151075,257.4,4.11
3575,2612964.211303739,1266457.653047265,275.35,2.71
3576,2612118.2673678123,1267205.6610564184,266.91,2.46
3577,2612280.8914279626,1266458.6257180725,275.76,3.34
3578,2612968.186666058,1266666.7066704533,272.92,2.19
3579,2612328.5808689566,1266928.805221178,279.53,2.71
3580,2612462.569999391,1266953.149094696,287.2,2.65
3581,2613004.40888828,1266088.5400037868,278.46,3.78
3582,2612511.1116660577,1266137.88583712,274.03,2.76
3583,2612729.0283327247,1266017.9900037867,286.1,2.76
3584,2612746.5613787016,1266751.8951762004,273.04,3.04
3585,2613051.9599993913,1266850.8000037868,289.0,2.82
3586,2613103.90139474,1266450.623724717,253.14,3.7
3587,2612404.712856534,1266907.0971466438,273.43,2.11
3588,2612766.719999391,1266011.0971466438,271.47,3.34
3589,2612188.436666058,1266212.07333712,286.23,3.09
3590,2612283.944999391,1266811.4275037867,277.06,2.26
3591,2612760.0847052736,1266070.5635331986,277.07,2.33
3592,2612323.429999391,1266030.6100037869,284.65,3.99
3593,2612995.2232251978,1267271.756132819,257.26,3.14
3594,2613007.7644438357,1266525.4066704535,273.21,2.39
3595,2612842.001817573,1266449.717276514,272.03,2.65
3596,2612223.819999391,1266828.314077861,273.92,2.93
3597,2612195.6131028393,1267153.033107235,291.7,3.04
3598,2612747.5144438357,1266867.2677815645,274.3,2.39
3599,2613053.933635755,1267333.8536401503,266.95,3.74
3600,2612484.7699993914,1266097.6900037867,281.37,2.52
3601,2612551.849411156,1266734.0929449631,271.79,2.33
3602,2612565.5847052736,1266785.9458861398,277.52,2.33
3603,2612476.843808915,1266022.57333712,276.34,2.59
3604,2612872.062856534,1266509.1685752154,272.43,3.34
3605,2612821.349411156,1267367.328239081,261.49,2.33
3606,2612197.3755549467,1266303.2400037867,287.94,3.39
3607,2613032.1741660577,1266923.1775037867,269.35,2.76
3608,2612788.119999391,1266929.7066704533,284.67,2.19
3609,2612890.3914279626,1267263.32333712,258.0,3.66
3610,2612498.2644438357,1266251.8788926757,272.86,2.39
3611,2612819.5792586505,1267083.3696334164,269.12,2.93
3612,2612555.788749391,1266918.3025037867,280.4,2.26
3613,2613064.5144438357,1267334.6288926757,266.7,2.39
3614,2612810.6220827247,1266068.4587537867,286.45,3.91
3615,2612178.4406890464,1267141.6882796488,289.46,3.04
3616,2612678.7673678123,1266829.7663195762,282.03,2.46
3617,2612219.877142248,1266270.354289501,282.82,3.34
3618,2612631.2533327243,1267247.5066704534,276.4,2.19
3619,2612575.319999391,1266721.0476960945,275.53,3.52
3620,2612773.038749391,1266123.3493787867,274.64,3.19
3621,2612332.9533327245,1266730.12333712,275.09,3.09
3622,2612462.0613787016,1266085.5675899936,281.11,3.04
3623,2612230.20888828,1266887.32333712,271.2,2.39
3624,2613021.5533327246,1266952.7400037867,272.62,2.19
3625,2612576.5568414964,1267207.8452669447,267.48,2.46
3626,2612981.9866660577,1266319.5455593423,273.97,2.39
3627,2612995.2877413267,1267221.3045199157,261.42,3.14
3628,2612662.5315378527,1266349.6246191713,275.02,2.88
3629,2613028.842726664,1267288.6263674232,258.04,2.65
3630,2612337.37263097,1266184.0031616816,276.52,2.46
3631,2612700.2023523324,1266128.622356728,280.85,3.29
3632,2612306.3914279626,1266662.0971466438,274.54,2.11
3633,2612688.8914279626,1266171.311432358,283.97,2.11
3634,2612934.659999391,1266456.4400037867,269.9,2.82
3635,2612363.6414279626,1267075.3828609297,267.64,3.66
3636,2612147.819999391,1266219.259234556,283.14,2.88
3637,2612634.0042099175,1266807.7136879973,276.27,2.46
3638,2612649.369999391,1266170.4150037868,281.53,3.57
3639,2612667.569999391,1267255.1566704535,274.34,2.39
3640,2612321.369999391,1266070.9150037868,280.3,2.52
3641,2612642.4790903004,1267256.8309128776,276.44,2.65
3642,2612852.555293509,1266372.328239081,277.17,2.33
3643,2612469.944999391,1267059.3650037867,271.42,2.26
3644,2612316.37263097,1267295.8715827342,275.91,2.46
3645,2612648.9286950435,1266896.8704385695,282.3,2.71
3646,2612930.731764097,1266182.7988273161,280.51,2.33
3647,2612487.569999391,1266053.704289501,282.34,2.11
3648,2613001.961508825,1267331.1834000133,264.48,4.11
3649,2612462.846315181,1266133.8715827342,277.09,2.46
3650,2612162.913749391,1266848.6775037867,273.87,2.26
3651,2612500.069999391,1266023.8650037867,279.11,2.26
3652,2612216.4271422485,1266060.454289501,286.69,3.66
3653,2612103.9199993913,1267137.0066704534,264.31,2.19
3654,2612254.19878727,1266096.07333712,282.9,3.24
3655,2612457.342726664,1267183.5127310595,269.04,2.65
3656,2612228.7366660577,1267138.32333712,277.74,2.39
3657,2612148.5373906954,1267320.805221178,268.22,2.71
3658,2613068.8533327244,1267335.0400037868,267.11,3.09
3659,2612613.257499391,1266800.6462537867,274.99,2.26
3660,2612680.319999391,1266512.1844482312,271.2,2.39
3661,2612222.7147362335,1266987.1873722079,272.34,2.46
3662,2613044.423447667,1267195.205521028,265.59,3.04
3663,2612632.20888828,1266854.1011148978,279.01,2.39
3664,2612942.092726664,1266084.7400037867,275.21,3.24
3665,2612313.7699993914,1267294.6900037867,275.77,1.78
3666,2612881.569999391,1266141.8650037867,273.82,2.26
3667,2612670.882499391,1266783.2087537867,276.56,2.26
3668,2612322.8599993913,1266157.0300037868,286.31,3.99
3669,2612835.1533327247,1266451.67333712,271.87,2.19
3670,2612898.712856534,1266838.454289501,271.47,2.11
3671,2612500.069999391,1266136.9445492413,275.35,2.65
3672,2613082.6381812096,1266437.5581856049,268.69,2.65
3673,2613068.7158327247,1267232.9275037867,265.92,2.76
3674,2612928.3989467598,1266186.529477471,277.62,2.46
3675,2612298.9241660577,1266662.8025037867,277.2,2.76
3676,2612117.292221613,1267366.57333712,269.73,2.39
3677,2612188.5472721183,1266207.1036401503,286.16,1.87
3678,2612631.1094730753,1266599.5163195762,279.57,3.48
3679,2612587.119999391,1266454.7150037868,274.6,2.52
3680,2612220.7147362335,1266148.5557932605,278.87,2.46
3681,2612521.694999391,1266056.0400037868,280.21,2.52
3682,2613066.855713677,1267183.1685752154,264.15,3.66
3683,2612799.913749391,1267385.2400037867,257.33,2.26
3684,2613041.9406890464,1267380.533107235,265.35,3.04
3685,2613011.4658327247,1266026.1775037867,276.67,2.76
3686,2612889.2842851053,1266011.3471466438,283.56,2.11
3687,2612544.694999391,1266494.7400037867,271.85,2.26
3688,2612300.319999391,1266778.0971466438,277.48,2.59
3689,2612954.8889649087,1266226.8951762004,271.46,3.04
3690,2612926.4964699796,1266038.1811802574,277.83,2.33
3691,2612319.70888828,1266181.82333712,288.58,2.39
3692,2612455.413749391,1266677.6150037867,272.09,2.26
3693,2612316.211303739,1266015.2400037867,285.25,2.71
3694,2612895.662856534,1266121.7257180724,272.99,3.34
3695,2612814.9199993913,1267179.5400037868,270.48,2.19
3696,2612987.1533327247,1266285.7677815645,276.96,2.39
3697,2612379.059129826,1266148.4356559606,278.08,2.71
3698,2612762.33923016,1266074.2976960945,273.35,2.88
3699,2612914.2063630274,1266593.2627310595,274.0,2.65
3700,2612540.5533327246,1266084.4400037867,279.47,2.19
3701,2612290.6621046546,1266879.9505301025,277.0,2.46
3702,2612258.882499391,1266081.2556287867,278.75,3.19
3703,2612303.119999391,1266870.6400037867,275.2,2.19
3704,2612557.416153237,1266844.2207730175,270.88,2.88
3705,2613014.851249391,1266028.6150037867,276.8,2.26
3706,2612160.560740132,1267018.2400037867,264.5,2.93
3707,2612178.025881744,1266977.5929449631,265.84,2.33
3708,2612831.4199993913,1266068.8971466438,271.55,3.34
3709,2612829.119999391,1267192.6150037867,272.5,2.52
3710,2612313.135788865,1266011.3715827342,282.94,2.46
3711,2613084.319999391,1266503.6328609297,269.57,2.11
3712,2612120.1131028393,1267103.0503486143,263.93,3.04
3713,2612892.802758012,1266067.3434520627,273.23,3.04
3714,2612853.8881812096,1266613.8536401503,273.06,2.65
3715,2612165.2936836015,1267305.08210905,267.56,2.46
3716,2612293.6533327247,1267321.2400037867,274.39,2.59
3717,2612541.819999391,1267152.57333712,267.29,2.39
3718,2612442.819999391,1267052.07333712,271.45,2.59
3719,2612288.2842851053,1266775.9900037867,276.49,2.11
3720,2612796.70888828,1266872.6844482312,273.25,2.39
3721,2612273.7533327243,1266452.7066704533,275.68,2.19
3722,2613050.09586146,1266224.308969304,281.69,3.04
3723,2613089.1230296944,1267379.5430340897,262.79,3.24
3724,2612578.351249391,1266316.6150037867,275.32,2.26
3725,2612506.092726664,1266358.6150037867,276.32,3.74
3726,2613027.3989467598,1266145.8978985236,279.92,2.46
3727,2612893.462856534,1266010.3828609297,282.61,2.59
3728,2612550.292221613,1266295.8788926757,277.31,2.39
3729,2613104.2972721183,1267201.6945492413,253.3,2.65
3730,2612513.0042099175,1267191.7926353656,267.68,2.46
3731,2612229.0405876264,1266069.6076508455,284.44,3.29
3732,2612385.306485878,1266318.5237875704,274.69,3.43
3733,2612252.347777169,1267134.1844482312,278.18,2.39
3734,2612615.6094730753,1266850.2400037867,279.41,2.46
3735,2612274.8616660577,1266641.7816704535,272.92,2.76
3736,2612639.8914279626,1266226.4900037867,272.52,2.11
3737,2612241.042221613,1266064.32333712,285.82,2.39
3738,2612282.583157286,1267316.8978985236,274.06,2.46
3739,2613038.967058215,1266661.622356728,271.38,2.33
3740,2612417.9964699796,1266395.0635331986,271.89,2.33
3741,2612483.9866660577,1267075.8400037868,284.3,2.19
3742,2612647.337856534,1266818.5257180724,277.44,2.99
3743,2612344.523124391,1267307.2556287867,277.75,3.19
3744,2612154.5533327246,1267370.4066704535,266.94,2.19
3745,2612592.992413184,1266329.5503486143,275.31,3.04
3746,2613035.2644438357,1266925.2400037867,269.82,2.39
3747,2613087.1276916987,1266139.5476960945,270.23,2.03
3748,2612634.8999993913,1267250.4400037867,276.51,2.82
3749,2612477.629523201,1267313.4780990249,268.37,2.59
3750,2612806.4866660577,1266644.3650037867,271.17,1.95
3751,2612386.319999391,1266829.509234556,279.37,2.03
3752,2612188.135788865,1266057.8978985236,286.72,2.46
3753,2612287.6533327247,1267319.0900037868,274.21,3.09
3754,2613031.431110502,1266851.314077861,289.81,2.93
3755,2613048.2366660577,1267243.19833712,264.62,1.95
3756,2612892.99857082,1266081.7400037867,271.93,2.11
3757,2612174.967058215,1267078.8870626104,267.38,2.33
3758,2613036.774544846,1266176.4786401503,282.44,3.74
3759,2612899.396922468,1266001.8169268637,280.28,2.03
3760,2612448.5342851053,1267058.704289501,271.8,2.11
3761,2612698.132499391,1266680.8962537867,271.51,2.26
3762,2613074.819999391,1266588.3650037867,270.89,2.26
3763,2612976.462856534,1266011.4185752154,275.84,2.11
3764,2612572.8949993914,1266368.6400037867,272.8,2.52
3765,2612224.1116660577,1266824.69833712,272.03,1.95
3766,2612484.3989467598,1267071.5031616816,284.15,2.46
3767,2612739.501817573,1266864.4445492413,275.23,2.65
3768,2612245.93764645,1267191.828239081,268.32,2.33
3769,2612853.8755549467,1266416.962226009,276.15,2.39
3770,2612893.949629021,1266517.4066704535,272.77,2.93
3771,2613085.1414279626,1266720.8471466438,273.51,2.11
3772,2612990.586666058,1267271.7066704533,257.07,2.19
3773,2612446.33851791,1266044.0918556387,283.19,2.93
3774,2612125.666153237,1266699.2784653252,284.59,2.03
3775,2612924.382499391,1266193.5525037867,279.0,2.26
3776,2612188.819999391,1266042.0464553996,286.55,3.14
3777,2612136.186666058,1267269.5066704534,271.96,2.19
3778,2612198.976249391,1267006.7712537867,268.53,2.26
3779,2612296.406955913,1266879.6965255258,277.73,2.71
3780,2612793.8408327247,1266055.32333712,286.3,2.76
3781,2612470.097777169,1266202.499263046,278.41,2.93
3782,2612193.319999391,1266308.3650037867,288.9,2.52
3783,2612188.4533327245,1266227.8066704534,283.66,2.19
3784,2612921.9033327247,1266039.44833712,279.1,2.76
3785,2612228.4866660577,1266270.3400037868,281.83,2.19
3786,2612477.2290903004,1267052.6036401503,271.79,1.87
3787,2612707.050768622,1266039.0476960945,276.12,2.88
3788,2612312.74857082,1266189.1328609297,287.52,2.11
3789,2612805.0342851053,1266869.7400037867,273.9,2.11
3790,2613032.882499391,1266952.0212537867,273.31,2.26
3791,2612241.6255549467,1267330.8511148978,269.37,2.39
3792,2612891.4199993913,1266942.3066704534,274.01,2.19
3793,2612884.462856534,1266962.1328609297,274.43,2.11
3794,2612292.8881812096,1267225.1263674232,277.07,2.65
3795,2612654.601249391,1266185.0212537867,277.97,2.26
3796,2612305.9199993913,1267260.5900037868,276.45,2.52
3797,2612653.683635755,1266437.1945492413,270.35,1.87
3798,2612311.355713677,1267262.204289501,275.09,2.11
3799,2612420.3852167823,1266653.8921776998,274.39,2.71
3800,2612869.7533327243,1266628.3400037868,274.74,2.19
3801,2613052.0342851053,1266231.0971466438,280.92,2.99
3802,2613009.300768622,1266723.1246191713,273.7,2.88
3803,2612297.050768622,1267321.8938499405,274.45,2.03
3804,2612625.819999391,1267372.7400037867,272.0,3.09
3805,2613052.819999391,1266187.7400037867,275.23,2.19
3806,2612869.1771422485,1266101.4185752154,270.86,2.11
3807,2612320.7842851053,1267140.4185752154,268.97,2.11
3808,2612690.092726664,1266629.8309128776,270.59,2.65
3809,2612398.319999391,1266952.4185752154,272.97,2.11
3810,2612866.847777169,1266121.5177815645,276.11,2.39
3811,2612682.70888828,1266422.4344482312,272.25,2.39
3812,2613051.299999391,1266533.9800037867,266.58,2.82
3813,2612271.416153237,1266104.759234556,282.94,2.88
3814,2613095.5449993913,1266885.8900037867,289.66,2.52
3815,2612799.8852167823,1266042.8486994389,286.4,2.71
3816,2612486.166153237,1266913.9707730175,281.28,2.03
3817,2613026.1741660577,1267271.5525037867,257.31,2.76
3818,2612476.212856534,1266006.6685752154,280.45,2.11
3819,2612643.550768622,1266239.7400037867,275.07,2.03
3820,2612307.4353840067,1266461.009234556,274.51,2.03
3821,2612373.683635755,1267074.8309128776,267.56,2.65
3822,2612322.6771422485,1266825.1328609297,277.67,2.11
3823,2613023.0533327246,1266077.4400037867,280.64,2.19
3824,2612972.619999391,1267329.8066704534,261.02,2.19
3825,2612225.058094629,1267136.7876228343,277.43,2.59
3826,2612282.944999391,1267127.8900037867,279.08,2.52
3827,2612666.9812897136,1266155.2400037867,278.4,3.14
3828,2612722.9199993913,1266575.6400037867,273.96,2.52
3829,2612275.9033327247,1266655.9900037867,272.78,2.39
3830,2612459.092726664,1266964.0581856049,284.13,1.87
3831,2612244.09419294,1266121.19161669,286.25,3.14
3832,2612618.1276916987,1266874.586157633,285.43,2.03
3833,2612438.712856534,1266130.954289501,277.37,2.11
3834,2612757.6414279626,1266731.1328609297,269.95,2.11
3835,2612858.659999391,1267258.3600037869,257.78,2.82
3836,2612672.444999391,1266159.9900037867,280.17,2.26
3837,2612464.462856534,1266947.6447656916,287.02,2.59
3838,2612323.8584609297,1267120.9707730175,278.52,2.03
3839,2612645.87357082,1266158.329289501,282.43,2.99
3840,2612741.8503024215,1266023.3612159078,283.07,3.24
3841,2612222.473845545,1267199.509234556,268.29,2.03
3842,2613095.542221613,1266897.7955593423,288.77,2.39
3843,2612652.097777169,1266164.610374157,282.0,2.93
3844,2612560.3914279626,1266115.204289501,277.97,2.11
3845,2613046.1131028393,1267333.1365555108,266.28,3.04
3846,2613002.3599993913,1266021.3600037869,276.44,2.82
3847,2613019.9866660577,1267271.87333712,257.19,3.09
3848,2612937.950434174,1266061.9791342216,278.11,2.71
3849,2612684.679374391,1266171.3493787867,281.88,3.19
3850,2612452.166153237,1266938.586157633,286.72,2.03
3851,2612257.473845545,1266420.6246191713,279.14,2.03
