Tree_ID,X,Y,Z,Crown_Diameter_m,height_m
2900,2612533.9971428574,1266947.6682142855,273.4,4.22,14.14
2901,2613368.002903226,1266809.57,275.6,3.14,18.98
2902,2613429.135098039,1266447.7464705885,271.94,5.7,3.99
2903,2613160.092072539,1266886.53373057,272.9,7.84,7.14
2904,2613335.855686275,1266414.001372549,271.78,5.7,3.05
2905,2612449.803043478,1266953.6786956522,272.77,4.69,7.37
2906,2613390.2052173917,1266392.9504347828,272.42,3.83,3.26
2907,2613032.6064179107,1266874.4580597016,274.49,4.62,8.5
2908,2613181.144464286,1266507.895892857,271.89,5.97,4.13
2909,2613384.1872972976,1266319.5024324325,271.82,4.85,2.23
2910,2612220.420612245,1266324.8863265307,273.08,3.95,0.5
2911,2613400.095426357,1266541.7327906978,271.83,6.41,5.29
2912,2612912.957164179,1266916.8685074628,274.55,4.62,8.97
2913,2613496.414390244,1266793.338292683,272.61,8.08,21.68
2914,2612424.1026436784,1266964.4435632185,272.41,5.26,6.48
2915,2613486.195031447,1266214.8813207548,272.75,7.11,12.96
2916,2613295.043846154,1266403.9802564103,274.29,3.52,7.96
2917,2613469.191470589,1266565.768529412,273.13,4.65,12.66
2918,2612854.935454545,1266965.5093939395,274.88,4.58,9.73
2919,2612993.031509434,1266491.1549056603,274.18,4.11,6.0
2920,2612464.3283886258,1266990.626872038,271.64,8.2,17.78
2921,2613423.89,1266538.356585366,272.01,5.11,6.19
2922,2613161.565,1266765.83875,272.46,5.05,6.58
2923,2613213.810289855,1266861.026521739,274.22,4.69,8.05
2924,2612264.39,1266510.8490697674,276.39,3.7,6.96
2925,2613288.6833333336,1266480.683333333,271.77,4.89,12.61
2926,2612485.333661972,1266966.393943662,272.64,4.75,8.29
2927,2612563.259047619,1266400.2961904765,275.33,3.66,7.15
2928,2613357.796666667,1266390.0033333334,271.84,4.89,2.92
2929,2612214.3000000003,1266294.86,273.05,3.99,inf
2930,2613439.543846154,1266534.3886813188,271.69,5.38,6.24
2931,2613419.10978022,1266472.3996703296,271.76,5.38,4.06
2932,2612582.980425532,1266977.5221276595,271.81,5.47,10.98
2933,2612517.943571429,1266934.9807142855,275.8,2.99,11.31
2934,2613476.259863014,1266795.2823287672,275.84,4.82,25.57
2935,2613429.628317757,1266431.9905607477,271.71,5.84,3.51
2936,2613477.3122222223,1266587.6366666667,274.02,3.78,17.09
2937,2613430.5166666666,1266530.8833333333,273.05,4.89,7.23
2938,2613187.7759649125,1266703.07,273.47,4.26,7.63
2939,2612567.980909091,1266931.626818182,274.8,3.74,11.93
2940,2613379.206666667,1266441.845,272.13,4.37,3.57
2941,2613338.295172414,1266351.018275862,272.2,4.3,3.03
2942,2612207.3251851853,1266436.958888889,280.77,4.15,10.1
2943,2612889.0084210527,1266932.583157895,274.02,3.48,8.86
2944,2612238.253636364,1266151.4336363636,285.24,3.24,10.05
2945,2613485.852264151,1266612.3435849056,272.84,4.11,15.64
2946,2613340.230909091,1266079.6836363636,275.44,3.74,7.21
2947,2613385.623333333,1266766.4255555556,273.85,3.78,20.99
2948,2613318.7668115944,1266360.8671014493,272.63,4.69,3.52
2949,2612304.349302326,1266970.9188372097,271.8,5.23,5.73
2950,2612233.64,1266462.07,281.27,2.99,11.09
2951,2613448.8466929137,1266286.975511811,272.59,6.36,10.41
2952,2612539.461839081,1266958.8085057472,271.39,7.44,12.7
2953,2613179.112222222,1266645.6144444444,275.38,3.78,8.49
2954,2613283.6252941177,1266423.4719607844,272.92,4.03,14.02
2955,2613186.093703704,1266449.7737037037,276.52,2.93,8.77
2956,2613243.3996153846,1266484.3873076923,272.83,4.07,5.31
2957,2612592.8474468086,1266993.5540425533,271.6,5.47,16.95
2958,2612497.4101342284,1266975.1102684564,271.44,6.89,13.8
2959,2613473.487222222,1266183.0422222223,274.03,4.79,12.89
2960,2612494.204814815,1266425.0607407407,276.0,4.15,7.56
2961,2613483.156304348,1266236.8145652174,272.26,5.41,12.39
2962,2613116.9706451613,1266876.134516129,276.53,3.14,10.75
2963,2613015.6100000003,1266898.6611111113,271.26,8.46,5.23
2964,2613427.216388889,1266633.445,272.85,4.79,16.8
2965,2613273.7233333336,1266434.927142857,273.04,4.48,14.28
2966,2612238.284230769,1266927.118076923,273.27,4.07,7.38
2967,2613424.360149254,1266448.0476119404,271.99,4.62,4.08
2968,2613271.987826087,1266840.167826087,276.09,3.83,9.66
2969,2612489.665229358,1266965.4874311928,272.47,5.89,8.35
2970,2613273.821818182,1266670.0131818182,275.36,3.74,8.86
2971,2612811.9777192986,1266975.6664912282,272.73,4.26,7.31
2972,2613365.036551724,1266148.3372413793,272.43,4.3,3.89
2973,2612675.113880597,1266336.8386567165,274.37,4.62,5.29
2974,2613323.941020408,1266355.2434693878,273.01,3.95,4.08
2975,2612474.753636364,1266939.07,275.88,3.74,10.97
2976,2612308.4715217394,1266970.9667391304,271.94,5.41,5.75
2977,2613222.415,1266847.7283333335,273.66,4.37,7.4
2978,2612721.91631579,1266990.339736842,272.46,4.92,18.24
2979,2612937.4146913583,1266912.3724691358,274.51,5.08,8.84
2980,2612552.419411765,1266293.1288235297,276.69,3.29,8.42
2981,2612416.611153846,1266966.709423077,271.95,5.75,5.97
2982,2613312.045172414,1266057.7768965515,272.45,4.3,13.87
2983,2612218.8052542373,1266317.442881356,272.65,4.33,inf
2984,2613328.975365854,1266320.606585366,272.3,3.61,3.1
2985,2612564.79,1266973.26,271.85,3.99,9.96
2986,2613441.282857143,1266670.32,275.7,2.99,19.61
2987,2613387.648823529,1266378.6994117647,272.78,5.2,3.98
2988,2612562.8251851853,1266933.5422222223,276.66,4.15,13.8
2989,2612930.8344444446,1266907.458888889,273.81,3.78,8.42
2990,2613380.995769231,1266380.0507692308,271.8,4.07,2.63
2991,2612356.260535714,1266980.9673214287,271.18,5.97,5.78
2992,2613274.3311764705,1266313.9229411765,273.41,5.2,8.98
2993,2613433.4971428574,1266436.087857143,271.3,5.17,3.25
2994,2612566.501111111,1266947.3755555556,273.13,6.33,11.04
2995,2613379.974745763,1266283.8666101696,271.92,4.33,2.55
2996,2613429.856666667,1266257.211666667,271.49,4.37,6.58
2997,2613451.10875,1266790.5075,277.04,3.19,26.25
2998,2613285.712916666,1266417.590833333,273.03,3.91,13.94
2999,2613401.7723529413,1266265.0405882352,275.85,2.33,8.03
3000,2612814.6025,1266959.1700000002,272.87,3.57,7.85
3001,2613290.99,1266853.0842857144,271.74,5.78,14.1
3002,2612258.3096428574,1266952.7485714287,271.97,4.22,5.69
3003,2613483.3445454547,1266774.2366666668,276.1,3.24,25.23
3004,2613394.1918867924,1266176.1832075473,273.52,4.11,4.74
3005,2613403.165862069,1266812.173448276,273.64,3.04,22.84
3006,2613253.9,1266465.06,272.93,3.99,5.48
3007,2613305.6258490565,1266385.702075472,272.46,4.11,3.61
3008,2613483.4019047623,1266496.677142857,274.55,3.66,9.46
3009,2613297.253636364,1266669.5472727274,275.1,2.65,8.52
3010,2612950.2138636364,1266917.4279545457,274.2,5.29,8.46
3011,2612556.801764706,1266954.7170588237,270.99,4.65,10.16
3012,2612520.337058824,1266975.087647059,271.12,5.2,16.28
3013,2613120.283939394,1266875.8427272728,276.76,3.24,11.13
3014,2612191.571818182,1266513.4942424244,279.96,3.24,10.71
3015,2612114.39,1266467.31,284.65,2.82,13.94
3016,2612820.59754717,1266971.8341509434,273.41,4.11,8.13
3017,2613284.265,1266353.960625,273.87,4.51,6.84
3018,2613324.39,1266317.624054054,273.67,3.43,4.4
3019,2613470.3037931034,1266594.07,272.98,3.04,16.13
3020,2613407.0616417914,1266537.5774626867,271.49,4.62,5.19
3021,2612202.032857143,1266516.945,279.58,2.99,9.96
3022,2612867.777755102,1266996.1312244898,273.79,3.95,8.31
3023,2612423.3582539684,1266976.704920635,272.34,4.48,6.14
3024,2613469.7091489364,1266800.8572340426,271.47,5.47,20.47
3025,2613488.059354839,1266794.8522580646,271.75,6.28,20.59
3026,2612452.102328767,1266962.7960273973,271.75,4.82,6.47
3027,2613174.8608737867,1266881.725339806,270.75,5.73,4.98
3028,2613209.445555556,1266852.2551851852,276.94,2.93,10.83
3029,2613481.9506060607,1266795.713939394,272.7,4.58,21.63
3030,2612344.766623377,1266984.2907792209,271.43,4.95,6.6
3031,2613464.878372093,1266801.1106976746,273.74,5.23,22.8
3032,2613198.167777778,1266868.7644444446,272.08,4.79,6.06
3033,2612413.91631579,1266383.5173684212,275.28,3.48,5.66
3034,2613454.2581818183,1266801.7472727273,272.04,5.92,21.22
3035,2612588.696122449,1266993.6414285714,271.44,3.95,16.74
3036,2613474.061875,1266800.085625,271.12,4.51,20.23
3037,2613286.476956522,1266627.6352173914,273.94,2.71,7.21
3038,2613455.1646478875,1266463.288309859,270.95,4.75,4.44
3039,2612212.1161904763,1266457.081904762,280.41,3.66,9.87
3040,2613232.945555556,1266857.7227777778,274.39,3.39,8.03
3041,2612102.0900000003,1266416.45,280.6,2.82,8.94
3042,2613446.309117648,1266474.9082352945,271.41,4.65,4.59
3043,2612419.5742105264,1266379.57,274.86,3.48,5.18
3044,2613241.17125,1266490.28875,272.2,3.91,4.6
3045,2612444.494,1266982.374,270.42,6.31,10.4
3046,2613334.5490909093,1266336.5813636363,273.08,3.74,4.17
3047,2612176.192631579,1266465.5305263158,282.74,3.48,12.47
3048,2612988.592898551,1266895.9395652174,270.65,4.69,4.06
3049,2612570.1182608698,1266972.542826087,271.92,5.41,9.92
3050,2613445.0742105264,1266263.8463157895,273.22,3.48,10.41
3051,2613259.350784314,1266459.1582352945,272.01,4.03,4.73
3052,2613440.609298245,1266252.8857894738,272.51,4.26,8.98
3053,2613456.1606185567,1266356.363814433,270.33,7.86,7.81
3054,2613433.637126437,1266440.4608045977,270.56,5.26,2.64
3055,2612227.9008695656,1266983.3254347828,270.41,5.41,3.94
3056,2612371.733023256,1266981.628139535,270.68,5.23,6.92
3057,2613225.796976744,1266514.3839534884,272.93,3.7,5.34
3058,2613297.253636364,1266418.7972727274,273.69,3.24,8.45
3059,2613484.3037931034,1266226.518275862,275.84,3.04,15.91
3060,2613467.993448276,1266226.7251724135,275.73,3.04,14.6
3061,2613415.032857143,1266806.612857143,276.9,3.34,26.2
3062,2613393.25,1266207.1700000002,278.05,2.82,9.39
3063,2612511.036706587,1266982.7496407186,270.32,7.29,16.46
3064,2613404.7677777777,1266399.958888889,271.01,3.78,3.31
3065,2613277.8012903226,1266836.4087096774,277.18,4.44,10.55
3066,2612399.3387179486,1266914.0443589743,278.64,3.52,12.79
3067,2612551.4252112675,1266956.4784507044,271.18,4.75,11.03
3068,2613472.0794736845,1266267.4156140352,270.81,9.52,10.68
3069,2613470.3037931034,1266492.6562068963,273.11,3.04,7.69
3070,2613252.020952381,1266491.4866666668,272.56,3.66,5.09
3071,2613485.518205128,1266593.0187179488,274.26,3.52,16.83
3072,2613458.0927027026,1266776.8132432434,275.02,3.43,24.24
3073,2612218.786551724,1266449.345862069,279.4,3.04,8.92
3074,2612125.781891892,1266498.015945946,283.03,3.43,12.76
3075,2613312.403888889,1266832.833888889,273.04,3.39,18.4
3076,2613408.309354839,1266310.32,274.23,4.44,7.15
3077,2612447.65,1266962.3433333335,271.67,4.89,6.16
3078,2613283.89,1266834.07,275.7,3.04,9.56
3079,2612454.9506060607,1266357.3124242425,275.8,3.24,6.66
3080,2613450.7998360656,1266463.7749180328,270.78,4.41,4.02
3081,2613442.375074627,1266475.2043283582,271.43,4.62,4.57
3082,2612995.8373684213,1266899.7498245614,271.58,6.02,5.8
3083,2612271.094081633,1266418.1312244898,276.18,3.95,5.48
3084,2613279.069245283,1266429.673773585,272.2,4.11,13.46
3085,2612901.4594444446,1266970.2690740742,270.69,5.86,5.42
3086,2613302.3800000004,1266411.96,272.87,3.99,4.52
3087,2612540.408518519,1266089.9403703704,279.42,2.93,15.31
3088,2613172.878372093,1266873.3490697674,275.04,3.7,9.22
3089,2613036.205384616,1266920.0315384616,270.18,9.1,4.13
3090,2612487.543614458,1266987.2657831323,270.58,7.27,17.02
3091,2612984.219113924,1266900.1016455698,270.39,5.01,3.2
3092,2612665.5351612903,1266237.6667741935,273.82,3.14,5.8
3093,2613478.719059829,1266246.04008547,271.13,6.1,10.99
3094,2612799.377179487,1266999.8905128206,271.88,3.52,19.14
3095,2613420.3791304347,1266791.765652174,278.08,3.83,27.46
3096,2613495.667027028,1266609.9821621622,272.47,4.85,15.41
3097,2612906.955,1266962.595,270.04,5.64,4.64
3098,2613478.784230769,1266211.2046153846,272.04,4.07,11.64
3099,2612567.460754717,1266976.77754717,271.48,5.81,9.09
3100,2612186.097317073,1266394.4358536587,279.08,3.61,7.42
3101,2613320.550714286,1266837.093809524,272.49,5.17,18.48
3102,2613042.8173049646,1266995.8572340426,269.82,9.47,3.58
3103,2612367.667777778,1266981.6414285714,270.65,4.48,6.68
3104,2613109.719787234,1266885.9636170217,275.32,3.87,9.57
3105,2612959.572352941,1266908.7935294118,271.68,5.2,5.9
3106,2613239.980909091,1266511.3086363636,271.81,3.74,4.38
3107,2612580.0493406598,1266972.6963736264,271.38,5.38,10.45
3108,2612165.988591549,1266926.9643661974,273.06,4.75,6.46
3109,2612120.447692308,1266497.243076923,282.73,2.88,12.37
3110,2613032.4733333336,1266362.681111111,274.15,2.39,5.72
3111,2612975.3012903226,1266904.7958064517,270.3,6.28,4.46
3112,2613483.1634375,1266206.741875,270.7,4.51,10.55
3113,2612528.466530612,1266966.32,269.82,5.59,13.73
3114,2613418.62255814,1266200.4886046513,274.72,3.7,7.38
3115,2613431.5025,1266285.6825,273.27,3.57,9.03
3116,2612134.54,1266470.87,284.65,3.09,14.2
3117,2613457.2779310346,1266287.3803448277,272.18,6.08,11.22
3118,2612431.8768421053,1266425.5436842106,278.24,3.48,9.62
3119,2613247.509047619,1266477.6414285714,271.53,3.66,3.94
3120,2613418.29,1266259.5842857144,273.4,4.72,7.1
3121,2612351.157857143,1266173.1057142855,283.14,2.99,9.48
3122,2612477.9013636364,1266952.751818182,270.57,3.74,5.92
3123,2613166.031304348,1266837.015652174,275.97,3.83,10.17
3124,2612845.3275,1266963.3075,274.8,3.57,9.68
3125,2613463.075714286,1266357.6842857143,270.26,3.34,8.06
3126,2613465.631935484,1266356.8925806452,270.46,3.14,8.52
3127,2613006.537058824,1266900.064117647,270.12,5.2,4.27
3128,2613295.695970149,1266584.502835821,273.28,4.62,6.42
3129,2613391.8323076926,1266204.8007692308,277.91,2.88,9.2
3130,2612294.591923077,1266452.1084615386,271.38,4.07,1.63
3131,2613451.942631579,1266667.964736842,272.9,3.48,16.43
3132,2612596.201111112,1266931.7366666668,274.57,3.78,12.64
3133,2612132.1471428573,1266483.3842857142,282.62,3.34,12.34
3134,2612860.657857143,1266990.587857143,272.97,2.99,7.82
3135,2613031.0797435897,1266973.8802564102,269.48,7.88,3.24
3136,2613478.7070731707,1266182.2895121952,273.16,3.61,12.35
3137,2613287.39,1266648.07,276.53,3.04,9.81
3138,2612475.2192682927,1266982.7224390244,269.54,5.11,14.33
3139,2613462.8275,1266214.995,273.34,3.57,11.5
3140,2613466.166119403,1266353.3237313433,270.65,4.62,8.96
3141,2613447.7213253016,1266356.154337349,269.46,5.14,6.44
3142,2613442.515,1266356.218809524,269.33,5.17,6.02
3143,2612234.3555172416,1266151.3113793104,285.33,3.04,10.16
3144,2613409.3265079367,1266812.33984127,270.93,6.33,20.13
3145,2612968.70092437,1266909.1204201682,269.73,6.15,3.81
3146,2613331.993092784,1266833.8535051546,270.37,5.56,18.3
3147,2612531.1217073174,1266958.9297560975,271.7,5.11,14.48
3148,2612876.1740909093,1266976.024545455,273.71,3.74,8.25
3149,2612525.4164900663,1266984.4905298017,269.08,6.93,14.79
3150,2612796.2233333336,1266999.87,271.87,3.09,19.13
3151,2612166.511621622,1266405.1916216216,279.25,3.43,7.67
3152,2613187.369166666,1266867.872083333,273.19,3.91,7.25
3153,2613466.9238983053,1266281.413220339,270.12,6.13,10.07
3154,2613257.89,1266302.9200000002,276.81,3.99,17.79
3155,2613331.605909091,1266342.4222727274,271.79,3.74,2.74
3156,2613151.3009589044,1266888.076849315,271.73,4.82,6.01
3157,2613243.4061290324,1266505.505483871,272.69,3.14,5.3
3158,2613146.475365854,1266880.326097561,273.69,3.61,8.0
3159,2613400.8002564106,1266399.646923077,271.06,3.52,2.14
3160,2612190.4966666666,1266983.0366666666,269.14,4.89,2.42
3161,2613464.13590164,1266379.4470491805,271.04,4.41,8.01
3162,2613168.144901961,1266883.761176471,270.76,5.7,4.96
3163,2613348.556666666,1266812.2588888889,276.39,3.78,24.19
3164,2613411.043846154,1266582.9417948718,272.67,3.52,13.61
3165,2613263.3525,1266473.8825,271.14,3.57,3.67
3166,2613383.604285714,1266155.2485714287,273.02,3.66,4.31
3167,2612550.3534146342,1266657.1797560975,277.23,3.61,8.93
3168,2613353.751702128,1266134.399787234,271.98,3.87,3.47
3169,2612614.181666666,1266999.445,269.24,5.53,15.9
3170,2613330.019032258,1266783.0538709678,274.15,3.14,19.22
3171,2612464.133055556,1266970.4727777778,269.03,4.79,7.77
3172,2613479.265,1266383.5469736843,268.95,6.96,6.56
3173,2612243.408518519,1266438.495925926,279.87,2.93,9.41
3174,2613121.567419355,1266884.021612903,275.26,3.14,9.55
3175,2613486.756071429,1266229.5610714287,271.57,4.22,11.7
3176,2612880.3304761904,1266981.82,270.91,3.66,5.41
3177,2612984.52963964,1266985.783963964,268.73,8.41,2.8
3178,2613004.0201369864,1266895.3987671237,269.29,4.82,3.1
3179,2612286.995263158,1266474.5436842106,277.61,3.48,8.2
3180,2612533.65119403,1266965.913283582,268.77,4.62,12.25
3181,2613464.89,1266405.9531168833,269.14,7.0,4.92
3182,2613309.574931507,1266845.4467123288,269.63,4.82,15.22
3183,2613128.7683783784,1266887.934864865,276.53,3.43,10.81
3184,2613255.4689473687,1266486.1094736843,272.05,3.48,4.54
3185,2613436.4446875,1266306.97234375,269.35,6.38,7.0
3186,2613440.4379452057,1266340.1795890413,268.66,4.82,5.74
3187,2612694.593125,1266041.6325,281.13,3.19,9.72
3188,2613465.5804761904,1266277.474761905,270.51,3.66,10.26
3189,2613057.542284264,1266977.2070558376,268.53,7.92,2.11
3190,2612378.768787879,1266362.1912121212,277.52,3.24,6.95
3191,2613017.791408451,1266965.4432394367,268.63,6.72,2.77
3192,2612346.903513513,1266308.6916216216,280.47,3.43,8.34
3193,2613423.610930233,1266258.4188372097,272.97,3.7,7.37
3194,2613445.8573913043,1266240.6352173914,275.61,3.83,12.42
3195,2612244.3525,1266396.8075,275.93,3.57,4.77
3196,2613432.4134375,1266807.2496875,271.37,4.51,20.67
3197,2613392.854285714,1266816.5485714287,270.1,4.72,17.28
3198,2612525.85,1266954.89,271.16,3.99,11.74
3199,2612262.66631579,1266427.714736842,277.1,3.48,6.76
3200,2613315.7471428574,1266840.0164285714,271.27,4.22,17.06
3201,2612218.67125,1266552.32,277.72,3.19,8.32
3202,2613121.7733333334,1266887.6366666667,276.53,3.09,10.75
3203,2613054.830298508,1266881.4207462687,272.22,4.62,5.99
3204,2612724.9051515157,1266104.676060606,276.7,3.24,7.15
3205,2613490.0521621625,1266219.8064864865,270.66,4.85,11.34
3206,2612923.5318181817,1266977.079090909,268.78,9.36,3.21
3207,2613263.2348275864,1266860.9062068963,271.16,4.3,4.9
3208,2612191.511794872,1266976.461025641,268.34,4.98,1.8
3209,2612200.0775,1266431.07,281.31,2.76,10.67
3210,2613354.2039534887,1266393.3141860466,274.36,3.7,5.41
3211,2613063.237826087,1266866.711304348,276.41,3.83,10.52
3212,2612362.933478261,1266991.5808695653,268.01,5.41,6.63
3213,2613468.6469444446,1266275.2227777778,268.26,4.79,8.21
3214,2613325.8373684213,1266833.5042105264,272.42,3.48,18.82
3215,2612976.0668707485,1266979.845510204,268.0,9.67,2.07
3216,2612960.938387097,1266991.9202304147,267.82,8.31,1.99
3217,2613020.029130435,1266947.6243478262,267.74,8.56,1.81
3218,2613427.5927027026,1266440.542972973,270.37,3.43,2.26
3219,2613410.120769231,1266201.9623076925,275.16,4.55,7.16
3220,2612995.6571957674,1266909.8028042328,267.77,7.76,2.02
3221,2612863.5823076926,1266990.6661538463,273.05,2.88,7.3
3222,2612716.0381481485,1266102.9403703704,277.59,2.93,8.51
3223,2613335.931666666,1266826.653333333,272.47,3.39,20.49
3224,2613023.7733333334,1266289.12,276.25,3.09,6.63
3225,2612197.281304348,1266431.265652174,280.66,2.71,10.01
3226,2612116.945555556,1266467.153333333,282.56,2.39,11.86
3227,2612493.6602702704,1266963.57,269.88,3.43,5.41
3228,2612512.542173913,1266652.461304348,279.69,2.71,11.53
3229,2612480.761428572,1266918.0271428572,279.93,3.34,14.89
3230,2612934.737826087,1266926.8091304349,270.58,3.83,4.87
3231,2613206.4842028986,1266859.2946376812,272.55,4.69,6.59
3232,2612952.071818182,1266923.5635064936,267.66,7.0,1.9
3233,2613452.310454545,1266252.160909091,271.94,3.74,9.8
3234,2612960.2551685395,1266915.5643820225,267.78,5.32,1.88
3235,2613493.688387097,1266226.134516129,268.05,4.44,8.45
3236,2612490.780625,1266333.10125,276.07,3.19,6.95
3237,2613424.633589744,1266785.2238461538,275.58,3.52,24.94
3238,2613465.413809524,1266226.474761905,276.72,2.59,15.41
3239,2613266.39,1266467.07,271.75,3.43,5.59
3240,2613398.696122449,1266346.3148979594,269.64,3.95,2.06
3241,2613145.69,1266889.0985714286,271.58,3.34,5.93
3242,2613236.056666666,1266496.8929166668,271.11,3.91,3.79
3243,2613470.1641935487,1266379.2312903227,271.11,4.44,8.12
3244,2613170.64,1266867.1033333335,276.47,3.09,10.78
3245,2613441.113404256,1266301.984893617,269.96,3.87,7.93
3246,2613424.8250649357,1266308.9725974028,270.92,4.95,6.88
3247,2612899.537368421,1266985.1647368425,267.61,5.5,2.11
3248,2612902.406393443,1266962.9224590166,268.41,4.41,3.21
3249,2613065.7930612247,1266886.1975510204,269.62,5.59,3.52
3250,2612277.3665625,1266998.0075,267.85,4.51,1.52
3251,2613014.19,1266903.1057142855,267.78,4.72,1.85
3252,2613472.217586207,1266397.48954023,267.86,5.26,4.54
3253,2613370.587674419,1266818.4304651164,272.5,3.7,15.61
3254,2613009.988591549,1266982.129859155,266.85,6.72,0.66
3255,2612883.515,1266981.7664285714,270.99,2.99,5.57
3256,2613469.737222222,1266401.7227777778,267.81,3.39,4.09
3257,2613492.556666666,1266222.32,267.52,4.37,8.1
3258,2612858.185454545,1266991.5927272728,272.64,2.65,7.02
3259,2613480.89,1266213.6569565218,272.92,2.71,12.65
3260,2613433.695555556,1266660.4172222223,276.78,3.39,20.62
3261,2612897.4733333336,1266990.0144444446,267.27,4.79,1.69
3262,2612862.5804761904,1266954.6057142855,275.34,3.66,10.23
3263,2613470.7192682927,1266352.7529268293,268.55,3.61,7.03
3264,2613078.419761905,1266965.4985714287,266.69,5.17,0.39
3265,2612970.519310345,1266970.6648275864,266.72,6.08,0.92
3266,2613425.9716326534,1266275.4679591835,274.71,3.95,9.76
3267,2612975.036718147,1266946.2456756758,266.61,9.08,0.71
3268,2613380.120769231,1266819.428974359,269.43,3.52,11.67
3269,2612966.041041666,1266970.762708333,266.64,5.53,0.77
3270,2613393.0775,1266306.1325,272.13,3.19,3.26
3271,2613165.496060606,1266886.6154545457,268.35,3.24,2.57
3272,2613480.26962963,1266353.0792592594,267.24,4.15,6.13
3273,2612744.39,1266094.5173684212,279.26,3.48,8.86
3274,2613074.090716846,1266939.387204301,266.66,9.42,0.6
3275,2613416.075714286,1266310.57,269.31,4.72,3.63
3276,2613387.8168292684,1266816.6553658538,269.86,3.61,14.75
3277,2613474.7272093026,1266356.2676744186,268.07,3.7,6.58
3278,2613366.927037037,1266819.0514814816,272.22,2.93,16.72
3279,2612142.7932258067,1266432.9570967744,280.56,3.14,9.29
3280,2613092.234036697,1266907.2626605504,266.52,5.89,0.65
3281,2613444.5927027026,1266807.184864865,268.89,4.85,18.15
3282,2612807.845882353,1266496.981764706,275.32,3.29,6.81
3283,2612852.6471428573,1266197.5985714286,278.19,3.34,6.91
3284,2613081.989206349,1266948.8914285714,266.61,6.33,0.52
3285,2612963.6733333333,1266909.6700000002,269.35,3.09,3.38
3286,2613069.022575758,1266930.2442424244,266.87,6.48,0.82
3287,2613175.3412195123,1266866.874878049,276.06,3.61,9.94
3288,2612888.476956522,1266648.917826087,285.48,2.71,17.79
3289,2613028.4244827586,1266289.535517241,275.03,3.04,5.51
3290,2613485.934871795,1266242.8905128206,268.54,4.98,8.69
3291,2613092.34971564,1266949.1031753556,266.27,8.2,0.45
3292,2613418.5742105264,1266239.8989473684,272.8,3.48,6.46
3293,2612488.753636364,1266937.8275757576,274.11,3.24,9.43
3294,2613451.673783784,1266794.0024324325,274.61,3.43,23.81
3295,2613098.1366666667,1266933.4566666668,267.38,6.91,1.49
3296,2613192.04,1266480.7366666668,275.37,3.09,7.46
3297,2613385.030625,1266214.554375,274.69,3.19,5.82
3298,2613459.933478261,1266806.0482608697,267.97,4.69,17.09
3299,2612999.073673469,1266902.9475510204,271.08,3.95,5.11
3300,2612610.561875,1266585.10125,277.71,3.19,9.57
3301,2612604.98375,1266935.32,274.46,3.19,13.11
3302,2613480.8251851853,1266363.2644444446,267.27,4.15,5.83
3303,2613290.9581818185,1266835.07,275.14,2.65,11.52
3304,2612263.403513513,1266466.015945946,278.58,3.43,8.9
3305,2613286.0644186046,1266436.6513953488,274.04,3.7,15.08
3306,2613063.909417476,1266930.725339806,266.81,5.73,0.83
3307,2613477.316136364,1266391.5188636363,266.35,5.29,3.67
3308,2612966.38009901,1266986.9016831685,265.95,5.67,0.08
3309,2613436.563076923,1266801.6084615386,275.18,2.88,24.48
3310,2612748.493448276,1266281.2768965515,276.55,3.04,8.14
3311,2612490.050714286,1266029.8914285714,281.33,2.99,9.86
3312,2613257.477301588,1266863.5461904765,269.42,6.33,2.9
3313,2613393.2160869567,1266311.776521739,271.16,3.83,2.31
3314,2613436.9219148937,1266355.5487234043,267.87,3.87,4.1
3315,2613021.665,1266862.945,274.34,3.57,8.22
3316,2612272.729285714,1266520.6235714287,276.52,2.99,7.15
3317,2613469.1268421053,1266387.8463157895,268.04,4.92,4.96
3318,2612240.0389361703,1266515.1231914894,280.66,3.87,11.04
3319,2613126.698900524,1266919.1878010472,265.85,7.8,0.07
3320,2613104.9090839694,1266935.3982442748,266.87,6.46,0.97
3321,2612958.4061290324,1266626.1667741935,274.9,3.14,7.29
3322,2613059.39,1266981.5896078432,265.81,4.03,inf
3323,2612237.029534884,1266487.2327906978,280.96,3.7,11.34
3324,2613050.8340000003,1266988.938,265.65,6.31,inf
3325,2612422.244166666,1266910.0491666668,279.98,2.76,14.22
3326,2613015.787058824,1266972.7979411765,266.63,4.65,0.48
3327,2613356.543846154,1266647.868076923,274.27,4.07,14.14
3328,2613087.8142424244,1266907.4715151517,266.43,4.58,0.6
3329,2613077.8705194807,1266935.6868831168,265.67,4.95,inf
3330,2613035.622919255,1266982.0793167702,265.58,7.16,inf
3331,2613303.231666667,1266847.87,269.4,4.37,14.59
3332,2613026.861014493,1266981.8671014493,265.57,4.69,inf
3333,2612939.8580851066,1266915.6125531916,275.0,3.87,9.3
3334,2613331.658292683,1266589.057804878,273.55,3.61,13.26
3335,2613438.311568628,1266066.6974509803,279.86,4.03,17.76
3336,2612917.4431914897,1266985.8785106384,266.07,5.47,0.3
3337,2613108.945084746,1266925.0615254238,265.44,6.13,inf
3338,2612983.5030434784,1266926.3265217391,265.39,6.05,inf
3339,2613073.3389051096,1266957.365620438,266.31,6.6,inf
3340,2613384.6141379317,1266818.035517241,269.09,3.04,12.42
3341,2613048.3445454547,1266980.098409091,266.72,5.29,0.22
