Tree_ID,X,Y,Z,Height_m,Crown_Diameter_m
1180,2613106.220799536,1266757.8630290374,272.26863166268816,8.54,6.51
1181,2613155.0219874396,1266760.2989882196,273.0135988560159,11.28,11.23
1182,2613156.372313842,1266745.0554817203,272.2374005871353,10.08,5.45
1183,2613193.276142318,1266710.9115703392,273.1923309705564,10.92,5.53
1184,2613212.0806550584,1266721.6101779633,274.64787959106445,11.55,5.05
1185,2613170.1839769157,1266759.5659769173,270.0972461538463,5.47,4.52
1186,2613195.3125564856,1266765.3732444923,272.655713070598,10.48,8.12
1187,2613212.535736857,1266750.1432127112,271.89351773305646,9.8,8.84
1188,2613226.05371629,1266764.8538813978,272.48886626306626,10.54,7.19
1189,2613120.6459920728,1266768.763809826,272.21898573692687,9.61,7.26
1190,2613128.124257938,1266789.1978528074,273.8665552449246,12.06,9.9
1191,2613154.6401244854,1266783.7897285149,273.74942244509776,12.61,6.54
1192,2613146.4708084264,1266795.2705809816,272.70172375993536,9.9,5.41
1193,2613099.794015592,1266808.1080124776,271.2840624024958,8.25,5.56
1194,2613120.9754293165,1266818.925397646,273.1841971987059,12.75,8.72
1195,2613098.391024739,1266824.0793683727,270.84838780918733,7.55,4.92
1196,2613146.532013906,1266814.239729974,273.68927249144986,12.96,7.51
1197,2613180.308668299,1266777.1041151595,272.59373175058283,9.6,7.34
1198,2613165.7118010977,1266798.48491768,274.9057408947272,13.32,6.21
1199,2613200.844285482,1266785.8907412174,274.0064672735172,11.69,6.87
1200,2613213.400026713,1266774.3620948829,272.3963180755085,9.79,5.28
1201,2613215.304122119,1266797.1075279412,272.9672078168952,11.79,9.51
1202,2613175.388002906,1266809.11667873,272.42078871201176,8.9,4.64
1203,2613181.9625160526,1266802.168506883,273.46209550045705,12.59,6.59
1204,2613193.4217911437,1266802.0140681695,274.85949238578786,12.97,5.69
1205,2613168.452855125,1266826.880468444,272.1641761330368,10.38,7.42
1206,2613197.5905077015,1266828.2385904386,273.47791829809455,11.61,7.0
1207,2613227.2804750125,1266826.1552993972,274.34924889059386,13.22,10.23
1208,2612978.0974283,1266850.8875033576,271.71275127311884,10.82,7.32
1209,2612974.317409859,1266877.0200087938,271.8384388742307,8.74,4.95
1210,2613093.7941579684,1266839.3360374307,271.6531755641163,8.48,5.96
1211,2613075.8797364472,1266850.42275853,270.9848995983933,7.8,6.15
1212,2613086.5816894267,1266856.7587372127,270.8820364050051,7.65,4.5
1213,2613042.21295169,1266887.1258371961,271.54128391793597,6.69,4.58
1214,2613044.1467968035,1266877.4644103548,272.22144621514013,8.98,5.11
1215,2613058.6773888743,1266879.4879654949,275.2074044140522,12.36,7.14
1216,2613083.824902077,1266889.3852712081,273.26796940874124,12.69,13.41
1217,2612984.1523844604,1266945.6643427531,271.4705293853761,9.03,6.4
1218,2613075.0664158016,1266912.6830155202,272.8165406682414,9.98,7.38
1219,2613107.368111511,1266834.481786124,270.73893913538143,7.85,5.61
1220,2613121.1389005706,1266840.1200565945,271.52860953920754,7.94,4.14
1221,2613117.22890412,1266855.6792103152,272.93621541767334,10.23,5.58
1222,2613129.134135707,1266849.8747165585,272.4213459927402,9.61,5.5
1223,2613139.552476311,1266828.9635900408,271.0112500000003,7.73,4.33
1224,2613150.366873357,1266841.7676959299,272.543626023026,10.76,7.27
1225,2613160.5715146572,1266858.0352824596,272.4220812182759,9.78,6.97
1226,2613107.8200534205,1266864.3607477727,270.40583382789345,6.79,4.76
1227,2613128.210414073,1266878.8386300062,272.8449687125539,12.1,7.26
1228,2613138.782561085,1266862.145278596,271.58503095470786,9.45,5.21
1229,2613155.2574751964,1266869.878013056,274.6243107049611,13.43,5.29
1230,2613159.8564876895,1266890.3522406907,271.27185837765654,9.14,6.99
1231,2613187.21486663,1266857.6008203677,271.9558048021321,8.77,6.88
1232,2613204.581123175,1266850.5728620777,273.9933533210327,11.82,5.67
1233,2613216.27825293,1266844.887398962,273.2197913950455,8.48,4.55
1234,2613172.7815947835,1266864.8498928172,272.3228000000004,9.62,5.66
1235,2613184.030508483,1266869.5470715666,272.7252197112363,10.68,5.3
1236,2613175.3048919113,1266890.1147920038,274.52125703905415,18.26,5.56
1237,2613189.748980494,1266880.782063465,271.39260232820135,9.01,6.87
1238,2613203.54435378,1266874.3757390948,272.81936995153444,9.61,4.73
1239,2613218.0174688683,1266864.599452649,273.1816420503904,10.75,5.43
1240,2613216.923799554,1266889.3405091849,273.26636158556187,11.12,5.27
1241,2613116.473639688,1266897.1204200757,274.1006738088514,11.55,5.77
1242,2613124.967980597,1266904.8145149914,271.51869488536124,7.63,4.11
1243,2613136.419213385,1266896.2073364465,270.53239096573225,6.67,4.25
1244,2613134.1603944288,1266920.7529474087,272.0075949598237,9.01,6.73
1245,2613150.000908109,1266908.5961011394,271.19453507341,7.34,4.62
1246,2613151.7989974534,1266929.1228037367,270.5291928632117,6.39,4.32
1247,2613155.2629932486,1266948.4795784408,274.49888739172326,12.39,6.14
1248,2613179.5870639845,1266906.6615727288,274.74588347296157,11.44,5.26
1249,2613165.958051334,1266918.8281978162,273.48052350670133,11.91,7.55
1250,2613200.492740291,1266897.18266774,272.3640580294173,10.66,6.35
1251,2613195.972436894,1266917.5773163238,272.68009534492404,9.95,5.77
1252,2613206.2030730676,1266919.1682482501,272.7148348348347,7.75,4.35
1253,2613242.448775678,1266715.8949453072,272.2638054116285,10.58,6.65
1254,2613249.192090631,1266733.4710019513,274.08239190370256,17.4,9.34
1255,2613284.2115625064,1266725.2071224048,271.7038997395828,8.09,4.29
1256,2613243.7671579868,1266756.0864582688,272.4697939224568,11.44,7.98
1257,2613288.5783137847,1266715.6203059484,271.6800320170757,8.21,5.29
1258,2613297.0799196837,1266739.3993574288,271.76796519411033,6.58,4.1
1259,2613245.408535675,1266772.3899814652,271.7368303985171,7.98,4.8
1260,2613268.864770749,1266800.3991598396,272.7918342613856,10.75,7.15
1261,2613227.7802978,1266806.9971837746,272.92240782756636,10.33,5.4
1262,2613251.2149994057,1266816.4301898398,274.7803881899577,17.29,9.26
1263,2613335.911086607,1266815.3900351543,259.5254298497921,8.54,5.58
1264,2613375.628034559,1266764.029071274,257.4543196544275,1.1,5.32
1265,2613351.8080416466,1266788.2957377082,260.96352680549404,8.72,5.2
1266,2613225.5793589274,1266844.2686909798,271.52935508637336,7.73,5.21
1267,2613251.11081947,1266839.6912590747,276.8466538625696,11.02,5.23
1268,2613241.5004553017,1266848.6074189893,272.6402793296083,9.61,5.6
1269,2613231.2936435416,1266863.9283633674,274.0267736361401,11.53,5.5
1270,2613225.2670467347,1266880.1246915895,274.5821962616825,11.13,5.32
1271,2613386.00614988,1266839.3993607545,256.89002204261584,2.21,7.73
1272,2613362.2501439876,1266875.340929318,256.3911910994766,3.49,4.32
1273,2613363.350780491,1266884.7675772377,256.5457723577236,3.61,4.29
1274,2613469.391243655,1266888.0470050771,256.8056345177664,7.07,4.13
1275,2613363.546739755,1266893.1700476625,256.9009437559577,4.47,4.87
1276,2613363.0265056374,1266902.3081481485,257.1494363929147,3.01,4.25
1277,2613363.3930656896,1266911.0030291968,256.86032846715335,3.95,3.88
1278,2613363.791970438,1266918.374187191,256.97502463054167,3.65,4.07
1279,2613364.976175182,1266927.3606569353,258.28299270073,4.77,3.86
1280,2613364.770183247,1266938.8053926681,257.49015706806284,2.47,3.73
1281,2613365.543522012,1266947.0283228508,257.7454507337525,2.66,3.8
1282,2612996.541252974,1266956.5311248193,272.1553108685343,9.68,4.63
1283,2613056.905636583,1266974.3438950046,273.3466048412464,10.43,5.48
1284,2613068.1480533583,1266968.4787480226,272.904141574221,10.21,5.33
1285,2613080.4616893018,1266974.3277672008,273.39885418125755,10.08,7.72
1286,2613068.979816848,1266989.4156318721,272.7828388278387,11.03,6.15
1287,2613084.571578537,1266996.8090590965,271.3972239502332,7.41,4.72
1288,2613094.9733736664,1266998.789252676,270.18867615658365,7.39,5.24
1289,2613133.885650278,1266983.3128456657,272.0275844377916,12.07,9.82
1290,2613155.621773041,1266978.3597984689,272.12281190019286,8.82,5.97
1291,2613146.909376908,1266958.9310107988,272.46888673497625,9.83,5.75
1292,2613108.4270486785,1266999.3699870752,271.53208961654343,9.46,5.77
1293,2613127.4868437764,1266995.9304678857,272.0417605075337,7.48,4.28
1294,2613164.0935144145,1266995.7077111618,270.7217489234835,6.25,6.67
1295,2613163.6481160275,1266961.1458203415,270.7162258265757,6.37,4.46
1296,2613167.620829017,1266985.2677374855,271.3546027633848,6.58,4.19
1297,2613208.5410479014,1267000.8302095819,255.05712574850278,5.03,3.93
1298,2613365.5387727222,1266964.523393939,258.7509090909093,3.65,4.04
1299,2613365.808600365,1266956.5488581965,259.1630294659295,5.06,4.32
1300,2613365.7344361804,1266987.226099737,259.5017826572384,6.65,7.38
1301,2613366.4730309355,1266972.5228453628,259.6631340206187,4.52,4.53
1302,2613392.926623376,1266994.5967456086,258.400947288006,3.7,7.29
1303,2613400.063133804,1267000.9585211265,254.76098591549294,3.81,4.17
1304,2613492.2923383797,1266725.9825858562,255.397242424242,6.44,5.09
1305,2612322.671052629,1266729.136842105,271.0237631578948,2.81,4.52
