X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613494.43;1266968.2;267.58;63;48;43;-0.51;0.44;0.74;45;20
2613498.68;1266967.95;267.86;65;49;50;0.55;0.45;0.71;45;20
2613497.15;1266967.6;268.9;69;47;41;0.03;0.12;0.99;45;20
2613497.7;1266968.81;267.9;70;56;62;0.48;0.28;0.83;45;20
2613497.45;1266968.68;268.02;80;69;79;0.56;0.07;0.83;45;20
2613500.0;1266956.63;269.11;84;59;55;-0.54;-0.36;0.76;61;20
2613493.77;1266962.07;268.44;101;78;75;0.18;-0.43;0.88;45;20
2613498.39;1266964.73;269.7;70;49;46;0.28;0.34;0.9;45;20
2613497.53;1266961.91;269.52;97;68;60;-0.71;-0.47;0.53;45;20
2613500.55;1266958.24;268.8;93;87;94;0.96;-0.29;-0.05;61;20
2613499.99;1266959.87;269.55;87;62;63;-0.46;-0.16;0.88;61;20
2613499.25;1266964.14;269.24;75;60;63;0.27;0.11;0.96;45;20
2613493.45;1266966.91;267.65;60;43;42;-0.52;0.6;0.61;45;20
2613494.25;1266967.64;267.74;59;41;37;-0.49;0.47;0.73;45;20
2613495.12;1266960.77;268.5;93;70;66;0.08;-0.18;0.98;45;20
2613493.88;1266967.4;267.55;59;40;36;-0.43;0.47;0.78;45;20
2613499.2;1266961.06;270.53;95;75;76;0.23;-0.0;0.97;61;20
2613498.02;1266961.7;269.94;96;69;60;-0.65;-0.55;0.52;45;20
2613499.07;1266960.56;269.21;88;64;64;-0.58;-0.18;0.8;61;20
2613499.99;1266958.59;269.44;83;60;57;-0.51;-0.02;0.86;61;20
2613496.72;1266965.9;269.69;69;50;51;0.21;0.6;0.77;45;20
2613497.89;1266967.86;268.66;67;48;45;0.04;0.32;0.95;45;20
2613496.05;1266962.76;269.63;80;57;56;-0.57;0.12;0.82;45;20
2613494.14;1266958.84;267.56;89;74;71;-0.7;-0.7;-0.14;61;20
2613499.5;1266959.82;269.37;84;60;60;-0.21;-0.0;0.98;61;20
2613496.05;1266957.52;268.36;86;64;59;-0.05;-0.24;0.97;61;20
2613499.93;1266961.08;270.09;84;61;62;-0.51;-0.37;0.77;61;20
