X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613283.7;1266952.47;266.57;80;55;51;-0.3;-0.02;0.95;68;4
2613284.26;1266948.0;265.95;83;60;58;-0.16;-0.04;0.99;4;4
2613284.14;1266952.69;267.07;92;64;61;-0.31;-0.66;0.69;68;4
2613283.52;1266951.91;266.54;82;58;54;-0.15;-0.12;0.98;68;4
2613283.95;1266952.89;266.77;80;60;58;-0.38;0.18;0.9;68;4
2613283.95;1266949.1;266.06;84;60;58;-0.34;-0.09;0.93;4;4
2613282.96;1266952.23;266.44;82;58;53;-0.15;-0.28;0.95;68;4
2613283.64;1266951.6;266.65;90;65;62;-0.11;-0.5;0.86;68;4
2613282.1;1266952.3;266.14;78;58;53;-0.15;-0.03;0.99;68;4
2613282.53;1266951.0;266.2;82;59;53;-0.45;-0.2;0.87;68;4
2613283.77;1266951.12;266.33;77;57;57;-0.01;-0.04;1.0;68;4
2613282.96;1266952.23;266.44;83;58;53;-0.08;-0.31;0.95;68;4
2613281.55;1266952.42;266.14;78;58;56;-0.22;-0.02;0.98;68;4
2613282.72;1266952.17;266.19;84;59;52;-0.36;-0.13;0.92;68;4
2613282.78;1266950.27;266.11;76;57;55;-0.55;-0.45;0.7;68;4
2613283.77;1266950.26;266.23;80;55;49;0.25;-0.42;0.87;4;4
2613284.14;1266950.27;266.17;81;56;51;-0.04;-0.32;0.95;4;4
2613283.46;1266952.26;267.18;98;70;67;-0.17;-0.57;0.8;68;4
2613283.4;1266951.42;266.46;92;66;61;0.07;-0.43;0.9;68;4
2613282.97;1266950.99;266.45;85;57;53;-0.05;-0.24;0.97;68;4
2613282.72;1266951.18;266.39;80;58;54;-0.3;0.17;0.94;68;4
2613284.08;1266949.28;266.13;80;57;54;-0.37;-0.19;0.91;4;4
2613282.23;1266951.13;266.21;79;59;55;-0.46;-0.05;0.89;68;4
2613281.79;1266951.74;266.11;82;59;57;-0.28;-0.06;0.96;68;4
2613282.84;1266951.55;266.41;77;58;56;-0.24;0.06;0.97;68;4
2613282.53;1266951.13;266.21;82;60;54;-0.43;-0.08;0.9;68;4
2613284.2;1266951.98;266.54;82;60;56;0.04;-0.23;0.97;68;4
2613283.7;1266951.61;266.41;82;58;54;0.04;-0.21;0.98;68;4
2613283.77;1266951.55;266.41;82;59;55;0.05;-0.31;0.95;68;4
2613284.07;1266952.34;266.62;83;58;53;-0.11;-0.03;0.99;68;4
2613283.46;1266952.26;267.18;98;70;67;-0.17;-0.57;0.8;68;4
2613282.97;1266951.61;266.41;80;58;54;-0.13;-0.1;0.99;68;4
2613283.95;1266952.7;266.94;90;63;60;-0.23;-0.54;0.81;68;4
2613283.21;1266951.8;266.42;84;60;54;0.15;0.01;0.99;68;4
2613283.77;1266950.33;266.23;79;54;47;0.46;-0.39;0.8;4;4
2613282.6;1266950.45;266.18;78;57;52;-0.54;-0.4;0.74;68;4
2613282.78;1266951.43;266.34;79;58;55;-0.43;0.24;0.87;68;4
2613283.03;1266951.49;266.41;82;57;53;-0.26;0.1;0.96;68;4
2613283.34;1266950.14;266.35;80;55;48;0.19;-0.47;0.86;4;4
2613283.77;1266951.61;266.41;83;56;52;0.07;-0.13;0.99;68;4
2613283.21;1266952.77;266.64;78;60;58;-0.04;0.35;0.94;68;4
2613283.46;1266952.26;267.18;98;70;67;-0.17;-0.57;0.8;68;4
2613283.7;1266951.12;266.33;77;57;57;-0.08;-0.08;0.99;68;4
2613283.27;1266952.47;266.45;81;57;53;-0.31;-0.01;0.95;68;4
2613283.34;1266950.56;266.49;80;55;49;0.19;-0.38;0.91;68;4
2613283.4;1266951.31;266.34;83;61;52;0.41;-0.05;0.91;68;4
2613283.46;1266952.26;267.18;98;70;67;-0.17;-0.57;0.8;68;4
