Tree_ID,X,Y,Z,Crown_Diameter_m
2701,2612859.7162068966,1266863.171954023,273.88,5.26
2702,2612595.7728571426,1266847.265714286,273.87,4.72
2703,2612619.7175,1266832.32375,273.86,5.05
2704,2612804.0955172414,1266748.8213793105,273.86,5.26
2705,2613301.771025641,1266790.3962393163,273.84,6.1
2706,2612242.37,1266894.03,273.83,3.99
2707,2612523.720551181,1266915.1114960632,273.83,6.36
2708,2612638.589770115,1266916.3731034484,273.83,5.26
2709,2612708.5608943086,1266905.429593496,273.83,6.26
2710,2612796.020243902,1266920.2324390244,273.83,5.11
2711,2612634.517096774,1266872.950967742,273.82,4.44
2712,2613042.902727273,1266800.0175,273.82,5.29
2713,2613307.111481481,1266697.7466666668,273.82,4.15
2714,2613367.495079365,1266594.0641269842,273.81,4.48
2715,2612617.71490566,1266879.212075472,273.8,4.11
2716,2612344.885555556,1266914.168888889,273.79,3.78
2717,2612353.938333333,1266925.4883333335,273.79,4.37
2718,2612815.2243396225,1266785.2026415097,273.79,5.81
2719,2612274.291016949,1266892.6816949153,273.78,4.33
2720,2612777.586692913,1266842.796535433,273.78,6.36
2721,2613417.427169811,1266325.1177358492,273.77,5.81
2722,2612738.4591666665,1266964.8925,273.76,6.18
2723,2613442.287407407,1266197.394814815,273.76,5.86
2724,2612795.1594117647,1266732.217254902,273.75,5.7
2725,2613107.8213580246,1266864.2096296295,273.75,5.08
2726,2613411.167815126,1266318.8699159664,273.75,6.15
2727,2612657.545584416,1266856.748831169,273.74,4.95
2728,2612402.418793103,1266974.0239655173,274.97,6.08
2729,2612534.4833333334,1266082.4200000002,273.73,4.89
2730,2612619.5921848738,1266826.1934453782,273.73,6.15
2731,2612736.417128713,1266859.169108911,273.73,5.67
2732,2612560.1053086417,1266809.4195061729,273.72,5.08
2733,2613330.405510204,1266748.6718367347,273.71,3.95
2734,2613385.1029729727,1266093.5597297298,273.71,4.85
2735,2612793.8767532464,1266891.08,273.7,4.95
2736,2612795.489375,1266637.9784375,273.7,4.51
2737,2612840.4806944444,1266135.1980555556,273.7,6.77
2738,2612983.646129032,1266777.8783870968,273.7,4.44
2739,2612686.238695652,1266856.873478261,273.69,3.83
2740,2612380.98,1266974.9300000002,273.68,2.52
2741,2612923.199892473,1266882.257419355,273.68,5.44
2742,2612544.657777778,1266876.3577777778,273.67,3.39
2743,2612793.9331914894,1266910.1385106384,273.67,5.47
2744,2612498.258571428,1266950.972857143,273.66,6.68
2745,2612874.6847945205,1266982.5389041095,273.65,4.82
2746,2613163.811818181,1266960.8981818182,273.65,5.29
2747,2613422.16125,1266325.59875,273.64,5.05
2748,2612370.63,1266975.33,273.63,2.88
2749,2612876.1897014924,1266876.460597015,273.62,4.62
2750,2613263.8982926826,1266630.5312195122,273.62,5.11
2751,2613285.418888889,1266797.4466666668,273.62,3.78
2752,2612762.024444444,1266968.668888889,273.61,5.35
2753,2612814.988108108,1266994.0327027028,273.61,4.85
2754,2612948.8741860464,1266993.126511628,273.61,5.23
2755,2613078.617179487,1266847.7787179488,273.6,4.98
2756,2613431.8894339623,1266291.0894339622,273.6,5.81
2757,2612861.0756521737,1266950.8245652174,273.59,5.41
2758,2612840.33,1266808.04,273.58,2.82
2759,2613283.993207547,1266801.679056604,273.58,5.81
2760,2612711.7984782606,1266897.123478261,273.57,5.41
2761,2612922.765135135,1266935.0867567568,273.57,4.85
2762,2612845.0877464786,1266940.713802817,273.55,4.75
2763,2613095.203170732,1266998.6958536587,273.55,5.11
2764,2612742.816170213,1266864.5214893618,273.54,5.47
2765,2612848.63,1266805.42375,273.53,3.91
2766,2613232.4953846154,1266932.906923077,273.53,2.88
2767,2612464.677169811,1266942.28754717,273.52,4.11
2768,2612849.607272727,1266914.8936363638,273.52,5.92
2769,2613315.6766666668,1266637.4733333334,273.52,4.89
2770,2613353.800731708,1266608.7141463414,273.52,3.61
2771,2613301.054242424,1266782.6103030303,273.51,3.24
2772,2612996.493207547,1266935.7781132075,273.49,5.81
2773,2612765.394423077,1266848.3203846156,273.47,5.75
2774,2612797.741111111,1266727.4627160495,273.47,5.08
2775,2613082.85,1266777.77,273.47,3.99
2776,2613462.918990826,1266219.8047706422,273.47,5.89
2777,2612136.2992307693,1266857.349230769,273.46,4.55
2778,2612914.410487805,1266854.8409756098,273.46,8.08
2779,2612944.6127586206,1266774.0110344829,273.46,3.04
2780,2613434.550138889,1266534.7952777778,273.46,6.77
2781,2612529.7528070174,1266918.413333333,273.45,4.26
2782,2613136.7569841268,1266895.953015873,273.45,4.48
2783,2613413.9288505744,1266337.3616091956,273.45,5.26
2784,2612752.2921621623,1266726.3975675676,273.42,4.85
2785,2612816.851590909,1266792.08,273.42,5.29
2786,2612539.340526316,1266840.4536842103,273.4,5.5
2787,2612916.065064935,1266834.3397402598,273.4,4.95
2788,2613423.716419753,1266310.8824691358,273.4,5.08
2789,2612749.419772727,1266772.1254545455,273.38,5.29
2790,2612799.640526316,1266848.5484210528,273.38,5.5
2791,2613151.7825423726,1266928.9444067797,273.38,4.33
2792,2612744.55,1266838.28,273.37,2.82
2793,2613447.303333333,1266521.8666666667,273.37,4.89
2794,2612275.2062711865,1266901.9105084746,273.36,4.33
2795,2612782.1826315788,1266840.8168421052,273.36,4.92
2796,2613137.488024691,1266985.9997530866,273.36,5.08
2797,2613240.8179432624,1266887.0906382978,273.35,6.7
2798,2613415.2462790697,1266090.5606201552,273.34,6.41
2799,2612530.815185185,1266930.468888889,273.31,2.93
2800,2613433.465,1266220.9500000002,273.31,5.64
2801,2612598.461521739,1266862.6723913045,273.28,5.41
2802,2612338.2528070174,1266911.1940350877,273.27,4.26
2803,2612347.527727273,1266925.9777272728,273.25,3.74
2804,2612574.518888889,1266892.08,273.25,3.39
2805,2612583.255,1266889.116764706,273.25,4.65
2806,2612674.120566037,1266851.28754717,273.25,4.11
2807,2612682.186962025,1266930.2255696205,273.25,5.01
2808,2612812.914313725,1266807.560392157,273.25,4.03
2809,2612852.38,1266924.66125,273.25,5.05
2810,2612997.269784946,1266774.413333333,273.25,5.44
2811,2613395.38,1266097.8716666668,273.25,3.91
2812,2613437.731010101,1266125.7113131315,273.25,5.61
2813,2612987.9633333334,1266776.405,273.24,4.37
2814,2613457.8223076924,1266514.8364102566,273.24,3.52
2815,2612579.5067123286,1266868.073150685,273.23,4.82
2816,2612971.2681578947,1266995.8892105264,273.23,4.92
2817,2613406.323877551,1266577.535782313,273.23,6.84
2818,2612525.137936508,1266951.341904762,273.21,4.48
2819,2612633.1670370367,1266865.1077777778,273.21,4.15
2820,2612726.55,1266920.0650000002,273.2,5.64
2821,2612813.88,1266778.5732432434,273.2,4.85
2822,2612790.967837837,1266729.7376576578,273.18,5.94
2823,2613037.2844117647,1266793.999117647,273.18,4.65
2824,2612774.549642857,1266973.3121428571,273.17,4.22
2825,2612780.7770588235,1266866.5270588235,273.17,5.2
2826,2612356.291111111,1266984.1133333335,273.16,5.35
2827,2612893.271304348,1266979.9386956522,273.14,3.83
2828,2613256.924797688,1266890.7996531792,273.14,7.42
2829,2612802.249402985,1266970.0501492538,273.13,4.62
2830,2613313.2466666666,1266779.538333333,273.13,4.37
2831,2613423.258205128,1266332.5094871796,273.13,7.05
2832,2613460.3346783626,1266212.0975438596,273.13,7.38
2833,2612775.7811627905,1266962.7893023256,273.11,5.23
2834,2613403.4446067414,1266584.05752809,273.11,5.32
2835,2612523.866842105,1266922.2554385965,273.09,4.26
2836,2612932.604576271,1266979.2494915256,273.09,6.13
2837,2612554.577368421,1266085.0361403509,273.08,4.26
2838,2612571.38,1266883.2277272728,273.08,3.74
2839,2613394.637352941,1266088.7270588237,273.08,4.65
2840,2612864.240526316,1266926.1642105265,273.07,5.5
2841,2612965.03,1266991.2585714287,273.06,4.72
2842,2612980.2745783133,1266791.3571084335,273.06,5.14
2843,2613456.243372093,1266303.388139535,273.06,7.4
2844,2612506.581388889,1266867.7675,273.05,4.79
2845,2612513.09875,1266080.83,273.05,3.91
2846,2612842.3271830985,1266951.8969014084,273.05,4.75
2847,2613484.9633333334,1266544.181010101,273.05,5.61
2848,2612708.457272727,1266839.5527272727,273.04,4.18
2849,2613262.2966666664,1266867.913333333,273.04,1.95
2850,2612684.2966666664,1266848.257083333,273.03,3.91
2851,2613395.304657534,1266047.5594520548,273.03,6.82
2852,2612318.4376923074,1266918.3235897436,273.02,3.52
2853,2612512.991111111,1266960.663333333,273.02,2.39
2854,2612597.3214893616,1266875.8991489362,273.01,3.87
2855,2613482.292921348,1266551.3271910113,273.01,5.32
2856,2612340.9971875,1266914.7753125,273.0,4.51
2857,2612469.386756757,1266962.3637837835,272.96,3.43
2858,2612652.0607692306,1266867.2030769233,272.95,4.55
2859,2612703.2966666664,1266945.175959596,272.95,5.61
2860,2612310.918235294,1266909.0152941176,272.93,5.2
2861,2612750.7001754385,1266825.3519298246,272.93,4.26
2862,2612819.410487805,1266805.4702439024,272.93,3.61
2863,2612692.521304348,1266846.6995652174,272.92,3.83
2864,2612787.846981132,1266977.3771698114,272.92,5.81
2865,2612589.2992307693,1266878.4569230769,272.91,4.55
2866,2612705.0980851064,1266884.6190070922,272.91,6.7
2867,2612806.323333333,1266755.4,272.91,4.89
2868,2612637.135617977,1266923.3608988766,272.89,5.32
2869,2612858.1389285717,1266924.7942857144,272.88,5.97
2870,2612676.425918367,1266860.2942857144,272.87,3.95
2871,2612915.7195522385,1266829.6023880595,272.87,4.62
2872,2613095.346049383,1266781.907160494,272.87,5.08
2873,2613440.2175,1266510.7925,272.87,3.57
2874,2612783.178611111,1266862.163333333,272.86,4.79
2875,2613432.367704918,1266250.8218032788,272.86,6.23
2876,2612675.834225352,1266890.21028169,272.85,6.72
2877,2612985.5624324325,1266949.667837838,272.85,4.85
2878,2612510.7966666664,1266958.08,272.83,2.39
2879,2612650.44779661,1266913.8808474578,272.83,6.13
2880,2612669.8175,1266861.975833333,272.83,2.76
2881,2612777.5675,1266817.9654166668,272.83,3.91
2882,2612843.836896552,1266963.5886206897,272.83,6.08
2883,2613467.06939394,1266454.7921212122,272.83,3.24
2884,2612131.003493976,1266855.4896385544,272.82,5.14
2885,2612641.7526415093,1266870.3252830189,272.82,4.11
2886,2612910.0714414413,1266997.2872072072,272.82,5.94
2887,2612680.532654867,1266898.1021238938,272.81,6.0
2888,2613464.2018390805,1266232.6374712645,272.8,7.44
2889,2612541.8658490563,1266879.28754717,272.79,4.11
2890,2612630.0336144576,1266921.6221686748,272.78,5.14
2891,2612402.13,1266987.4371428571,272.76,1.49
2892,2613252.021304348,1266887.6886956522,272.76,2.71
2893,2612678.194516129,1266912.2305376346,272.75,5.44
2894,2612644.2625757577,1266894.242878788,272.74,6.48
2895,2612694.716956522,1266945.3897826087,272.74,5.41
2896,2612859.645625,1266893.626875,272.74,5.53
2897,2613463.13,1266508.6970212767,272.73,3.87
2898,2612799.646304348,1266736.0310869566,272.71,5.41
2899,2613032.2425,1266967.31125,272.71,5.05
2900,2612806.5845454545,1266817.9663636363,272.69,2.65
2901,2612535.301428572,1266922.38,272.67,3.34
2902,2612856.145789474,1266914.690526316,272.67,5.5
2903,2613160.3581553395,1266994.9052427183,272.67,5.73
2904,2613272.0459663863,1266871.567394958,272.66,6.15
2905,2612544.261147541,1266084.20295082,272.65,4.41
2906,2613448.9993693694,1266277.631801802,272.64,8.41
2907,2612605.273939394,1266872.0042424244,272.63,4.58
2908,2612770.774329897,1266845.631546392,272.63,5.56
2909,2612627.155,1266853.0237500002,272.6,5.05
2910,2612801.0771153844,1266741.8925,272.6,5.75
2911,2613265.6826315788,1266872.2905263158,272.6,2.46
2912,2613279.62122807,1266798.930877193,272.6,4.26
2913,2612232.6470454545,1266881.4322727274,272.91,5.29
2914,2612787.412051282,1266824.1184615386,272.56,3.52
2915,2613385.39,1266049.58,272.55,5.64
2916,2612916.005,1266931.2675,272.53,4.51
2917,2613442.6474418603,1266243.184651163,272.53,5.23
2918,2612453.941688312,1266960.0085714287,272.51,4.95
2919,2613244.333463203,1266912.7791341993,272.5,8.57
2920,2613463.26507109,1266248.6866350712,272.5,8.2
2921,2612861.855225225,1266912.5034234235,272.49,5.94
2922,2612493.273835616,1266956.6073972604,272.48,4.82
2923,2612461.9973469386,1266946.0391836734,272.47,3.95
2924,2612639.8947058823,1266862.491764706,272.46,4.03
2925,2612952.8765753424,1266998.490958904,272.47,4.82
2926,2613042.818679245,1266753.051698113,272.46,4.11
2927,2613170.264146341,1266759.372682927,272.46,5.11
2928,2613483.470277778,1266444.4202777778,272.46,4.79
2929,2612182.148181818,1266867.270909091,272.45,4.18
2930,2612499.4980555554,1266966.378611111,272.44,4.79
2931,2612856.9841666664,1266959.6883333337,272.44,6.18
2932,2612308.6210714285,1266905.2317857144,272.43,4.22
2933,2612650.284676259,1266920.7166906476,272.43,6.65
2934,2612785.88,1266703.2444736843,272.42,4.92
2935,2612358.7142696627,1266988.1024719102,272.41,5.32
2936,2612609.7153658536,1266881.628780488,272.41,3.61
2937,2613447.1043589744,1266229.5928205128,272.41,7.05
2938,2612527.8124324325,1266925.6002702704,272.4,4.85
2939,2612853.8564957264,1266909.7936752138,272.4,6.1
2940,2613450.9082258064,1266283.6848387097,272.4,6.28
2941,2612534.911954887,1266916.3957894738,272.37,6.51
2942,2612805.1534375,1266809.408125,272.36,4.51
2943,2612249.6622580644,1266889.4106451613,272.35,4.44
2944,2613485.8304405287,1266251.439030837,272.35,8.5
2945,2613496.218235294,1266515.4329411765,272.35,5.2
2946,2613265.9122580644,1266876.265483871,272.3,4.44
2947,2613338.9595454545,1266721.1567045455,276.01,7.48
2948,2612525.3415384614,1266933.3876923078,272.25,4.98
2949,2612549.211632653,1266879.222857143,272.25,3.95
2950,2612464.239090909,1266967.9345454546,272.24,4.18
2951,2613473.249402985,1266207.710597015,272.24,6.53
2952,2612727.653529412,1266955.5035294115,272.23,5.2
2953,2613494.3477419354,1266431.4912903227,272.22,4.44
2954,2612431.023203884,1266990.2960194177,272.2,8.1
2955,2612495.801428572,1266966.4942857143,272.2,3.34
2956,2612591.575454545,1266885.8254545454,272.2,4.18
2957,2612701.232040816,1266843.6718367347,272.2,3.95
2958,2612785.763333333,1266816.3133333337,272.2,3.78
2959,2612717.8223076924,1266913.7069230769,272.19,6.43
2960,2613430.5232584267,1266056.678314607,272.16,7.53
2961,2613498.005,1266467.835208333,272.13,5.53
2962,2612476.5845454545,1266966.1254545455,272.11,2.65
2963,2613436.2466666666,1266272.1716666666,272.1,4.37
2964,2613373.395625,1266606.564375,272.09,3.19
2965,2613314.135882353,1266785.021176471,272.08,5.2
2966,2612253.107272727,1266887.636818182,272.07,3.74
2967,2612780.13,1266826.8392592594,272.05,2.93
2968,2613344.3719354835,1266714.3783870968,272.05,4.44
2969,2612679.7352631576,1266938.823421053,272.04,4.92
2970,2612712.007272728,1266931.257272727,272.02,5.92
2971,2612852.869726028,1266947.258082192,272.01,4.82
2972,2613435.425620438,1266305.0179562045,272.01,6.6
2973,2613420.5228571426,1266346.5710714287,272.0,4.22
2974,2612726.5751612904,1266949.460645161,271.99,7.02
2975,2612289.052222222,1266896.913333333,271.98,3.78
2976,2612913.7470212765,1266820.0693617023,271.98,3.87
2977,2613431.223220339,1266112.1308474578,271.97,4.33
2978,2612742.3710714285,1266829.2139285714,271.96,4.22
2979,2612453.255,1266968.17375,271.94,3.19
2980,2613456.6716666664,1266146.8022222223,271.94,7.57
2981,2613461.73261194,1266333.9680597016,271.93,9.24
2982,2613342.021304348,1266745.6017391304,271.9,2.71
2983,2612810.3122429904,1266773.4071028037,271.89,5.84
2984,2613369.77893617,1266603.3034042553,271.86,3.87
2985,2612645.934347826,1266900.1017391304,271.84,4.69
2986,2612857.5027272725,1266930.6845454546,271.83,5.92
2987,2613466.461896552,1266344.8386206897,271.81,6.08
2988,2612632.5250617284,1266917.1170370372,271.8,5.08
2989,2612497.6644827584,1266915.8127586208,271.77,4.3
2990,2612547.5080487803,1266918.9580487804,271.77,5.11
2991,2612579.482272727,1266881.1936363636,271.77,3.74
2992,2612615.578275862,1266871.2006896553,271.77,3.04
2993,2612679.292280701,1266884.5185964913,271.77,6.02
2994,2612694.337547169,1266853.1366037736,271.77,4.11
2995,2612772.2417647056,1266850.203529412,271.77,5.2
2996,2612822.3947058823,1266812.2270588237,271.77,4.03
2997,2613496.825945946,1266498.884054054,271.77,4.85
2998,2612761.0154166664,1266944.0122916668,271.76,5.53
2999,2612815.1512765954,1266815.2395744682,271.76,3.87
3000,2612753.415714286,1266834.422857143,271.75,3.34
3001,2613444.997132867,1266249.566013986,271.75,6.75
3002,2613294.3436150234,1266851.7630985917,271.74,8.23
3003,2612169.5883333334,1266720.455,271.72,1.95
3004,2612704.311818181,1266951.574318182,271.71,5.29
3005,2613439.4477083334,1266308.116458333,271.7,5.53
3006,2612847.3188888887,1266958.53,271.69,5.35
3007,2612681.915714286,1266881.722857143,271.68,1.49
3008,2612770.8985185185,1266829.292962963,271.68,4.15
3009,2613367.3675,1266616.3841666668,271.68,6.18
3010,2613370.802131148,1266611.5718032788,271.65,4.41
3011,2612732.8646938773,1266138.1514285714,271.64,3.95
3012,2613484.1103921565,1266259.9500980391,271.64,8.06
3013,2613488.3646938773,1266350.8248979594,271.6,6.84
3014,2613357.873975904,1266641.3540963857,271.58,7.27
3015,2612768.0146153844,1266820.849230769,271.53,3.52
3016,2612851.425081967,1266934.9980327869,271.49,4.41
3017,2612483.03625,1266973.36125,271.46,3.19
3018,2613460.0346052637,1266343.320131579,271.45,6.96
3019,2613462.41,1266283.5,271.44,6.91
3020,2612764.5149206347,1266961.9093650794,271.43,6.33
3021,2613475.0983544304,1266174.1243037975,271.43,5.01
3022,2613451.1670370367,1266225.2466666668,271.4,5.08
3023,2613274.907777778,1266866.670909091,271.47,5.61
3024,2613438.944720812,1266313.1307614213,271.39,7.92
3025,2612475.1817241376,1266961.2868965515,271.32,3.04
3026,2612600.561818181,1266883.7163636363,271.3,2.65
3027,2612710.3105555554,1266953.816111111,271.3,5.86
3028,2613355.1754545453,1266655.0294949496,271.26,7.94
3029,2612462.360769231,1266956.6953846156,271.22,2.88
3030,2613436.506811594,1266322.0655072464,271.18,4.69
3031,2613470.824214876,1266182.6337190084,271.18,6.21
3032,2612454.8175,1266966.0175,271.16,2.26
3033,2613303.020143737,1266832.899301848,271.16,12.45
3034,2612763.0663636364,1266831.8527272728,271.14,4.18
3035,2613334.5711764703,1266745.785882353,271.13,2.33
3036,2613462.175977011,1266300.0685057472,271.12,5.26
3037,2612632.4065957447,1266978.2874468083,271.11,7.74
3038,2612795.005,1266812.7277272728,271.11,3.74
3039,2613302.3904166664,1266820.73625,271.07,3.91
3040,2612659.5785294115,1266932.249117647,271.06,4.65
3041,2613433.3207894736,1266328.224736842,270.99,6.96
3042,2613471.089770115,1266558.9880459772,270.99,5.26
3043,2613431.570909091,1266271.2163636363,270.95,5.92
3044,2612748.27527027,1266968.056351351,270.9,6.86
3045,2612463.7209090907,1266959.4284848485,270.82,3.24
3046,2613333.358070175,1266764.1940350877,270.76,4.26
3047,2613332.419772727,1266768.909545455,270.75,5.29
3048,2613351.709207921,1266634.5552475248,270.69,5.67
3049,2613455.7453846154,1266571.8588461538,270.69,7.05
3050,2613471.501527778,1266192.222361111,270.68,6.77
3051,2612594.521891892,1266978.802972973,270.65,6.86
3052,2612487.001212121,1266978.1481818182,270.61,6.48
3053,2612716.1568817203,1266954.2681720431,270.61,5.44
3054,2613479.461395349,1266276.3677906978,270.58,7.4
3055,2612600.8085714285,1266981.0101242238,270.53,10.12
3056,2613296.755,1266833.0550000002,270.42,2.52
3057,2613472.524736842,1266245.737894737,270.42,6.51
3058,2613473.94547619,1266090.5680952382,270.41,5.17
3059,2613358.012352941,1266631.985882353,270.39,5.2
3060,2613264.6204761905,1266881.822857143,270.37,5.78
3061,2613364.8935869564,1266624.83,270.34,7.65
3062,2612598.793888889,1266970.0466666666,270.33,7.57
3063,2612716.303913044,1266950.177826087,270.3,3.83
3064,2613473.0512121213,1266293.367878788,270.3,7.25
3065,2613477.2133333334,1266521.538333333,270.24,1.95
3066,2612458.188333333,1266951.655,271.54,6.18
3067,2613385.551153846,1266669.53,270.18,9.1
3068,2613423.0744444444,1266341.4911111111,270.14,3.78
3069,2613357.6158490563,1266647.6413207548,270.12,5.81
3070,2613241.2804424777,1266924.4030088496,270.1,6.0
3071,2612849.3619587626,1266952.0232989693,270.08,5.56
3072,2613445.058125,1266575.755,270.04,7.14
3073,2612494.742,1266977.56,269.95,6.31
3074,2613449.870625,1266307.405,269.82,7.14
3075,2613492.1702985074,1266673.2292537314,269.82,10.33
3076,2612584.071860465,1266929.8125581397,269.6,5.23
3077,2613472.9697435894,1266267.5607692308,269.54,4.98
3078,2613460.6787179485,1266665.856923077,269.48,7.88
3079,2612598.804846626,1266962.3223312884,269.46,7.2
3080,2613350.981351352,1266645.480900901,269.41,5.94
3081,2613372.196455696,1266619.2318987343,269.38,7.09
3082,2612668.5132116787,1266976.2989781022,269.14,6.6
3083,2613473.38,1266063.634054054,269.14,4.85
3084,2613475.605862069,1266303.5903448276,269.08,6.79
3085,2613134.055,1266199.505,269.03,2.52
3086,2613455.8763768114,1266259.7321739132,269.03,4.69
3087,2613496.3352631577,1266367.132631579,269.0,5.5
3088,2612632.038256881,1266986.093761468,268.95,5.89
3089,2613479.7811627905,1266562.2486046513,268.81,5.23
3090,2613466.534176904,1266586.2397051598,268.78,11.38
3091,2613477.30281106,1266632.5131797236,268.73,8.31
3092,2612576.271891892,1266959.134054054,268.66,4.85
3093,2613448.982739726,1266656.3402739726,268.63,6.82
3094,2612440.888823529,1266986.8094117648,274.66,10.4
3095,2613465.198877551,1266685.0723469388,268.53,7.9
3096,2612640.478360656,1266986.2767213115,268.46,6.23
3097,2613325.4124675323,1266780.6514285714,268.46,7.0
3098,2613339.0883333334,1266761.2496428571,268.35,7.31
3099,2613464.340526316,1266064.5273684212,268.34,4.92
3100,2613306.7966666664,1266814.5533333337,268.14,4.89
3101,2612642.9633333334,1266979.609761905,268.04,5.17
3102,2613485.5931578944,1266187.2063157896,268.01,5.5
3103,2613469.05733564,1266626.4485121109,268.0,9.59
3104,2613379.788163265,1266614.9320408164,267.99,5.59
3105,2612663.8966666665,1266985.457777778,267.96,3.78
3106,2613310.08,1266802.705,267.96,5.64
3107,2613313.0975324675,1266793.8981818182,267.94,7.0
3108,2612597.655,1266956.63,267.87,3.57
3109,2613494.4168852456,1266126.0062295082,267.85,4.41
3110,2613485.845962441,1266615.744319249,267.82,8.23
3111,2612662.531960784,1266979.903529412,267.81,4.03
3112,2613361.206923077,1266652.9902564103,267.78,6.1
3113,2613371.295730337,1266640.5491011236,267.77,7.53
3114,2612656.0818072287,1266982.0137349395,267.74,5.14
3115,2613424.1105194804,1266657.9934199136,267.74,8.57
3116,2612585.590526316,1266987.4089473684,267.66,3.48
3117,2613306.01,1266807.15,267.66,3.99
3118,2613390.3094117646,1266608.935882353,267.66,7.36
3119,2612588.424871795,1266979.7594871796,267.65,3.52
3120,2613475.280326797,1266570.625751634,267.61,6.98
3121,2613363.719473684,1266646.1378947368,267.6,5.5
3122,2613387.9716666667,1266604.105,267.54,4.37
3123,2613405.784320988,1266716.005925926,267.46,10.16
3124,2613405.4224528302,1266592.4479245285,267.42,4.11
3125,2613249.191904762,1266905.1800000002,267.58,5.78
3126,2613424.237142857,1266044.4371428571,267.33,2.11
3127,2612608.566170213,1266988.3034042553,267.27,3.87
3128,2613483.1523880595,1266568.59119403,267.27,6.53
3129,2612593.946455696,1266986.7065822785,267.24,5.01
3130,2612512.4514285717,1266965.0085714287,267.09,2.11
3131,2612655.7514285715,1266988.0014285715,267.09,4.72
3132,2612590.08625,1266984.68625,267.06,5.05
3133,2613400.079579832,1266691.441344538,266.95,8.7
3134,2613472.11880597,1266650.7404477613,266.85,6.53
3135,2613456.1651758794,1266621.107638191,266.72,7.96
3136,2613469.323548387,1266676.3541935484,266.72,7.02
3137,2613414.854,1266706.084,266.7,6.31
3138,2613320.415714286,1266786.5264285714,266.69,5.17
3139,2613447.561372549,1266698.4362091504,266.69,6.98
3140,2612640.3175,1266973.136818182,266.67,5.29
3141,2613415.8412676053,1266697.730234742,266.66,8.23
3142,2613411.915714286,1266709.2407142858,266.63,2.99
3143,2613459.1728571425,1266654.8942857145,266.63,4.72
3144,2613421.680458716,1266626.8888685016,266.61,10.2
3145,2613424.6672340427,1266702.6597872342,266.61,7.74
3146,2613438.3066304345,1266697.0147826087,266.51,7.65
3147,2613479.8553086417,1266668.2096296295,266.48,7.18
3148,2612530.862075472,1266978.800754717,266.35,9.18
3149,2612648.0744444444,1266984.292962963,266.35,4.15
3150,2612430.6754545453,1266995.3462337663,266.34,4.95
3151,2613424.596480447,1266709.8090502794,266.33,7.55
3152,2612648.3691304345,1266987.8082608697,266.32,5.41
3153,2613401.6696825395,1266598.199047619,266.3,4.48
3154,2613498.0080487803,1266337.2263414634,266.26,3.61
3155,2612424.9592682924,1266997.14097561,266.2,3.61
3156,2612522.0236170213,1266968.0480851063,266.16,6.7
3157,2612636.1881395346,1266969.033488372,266.13,3.7
3158,2613453.3594117644,1266694.7741176472,266.13,5.2
3159,2612451.611617647,1266987.1057352943,266.12,6.58
3160,2613477.4972316385,1266586.0715254238,266.07,7.51
3161,2613448.140752688,1266692.1283870968,265.96,5.44
3162,2613478.966734694,1266619.467755102,265.95,5.59
3163,2613384.587865168,1266734.366516854,265.85,7.53
3164,2613471.5075510205,1266684.83,265.81,5.59
3165,2613249.60368421,1266912.343157895,265.7,4.26
3166,2613465.339090909,1266579.761818182,265.69,4.18
3167,2613407.7523404253,1266697.4151063832,265.67,7.74
3168,2613481.766752137,1266679.973162393,265.65,6.1
3169,2613416.4448148147,1266713.8114814817,265.63,5.86
3170,2613473.836730769,1266669.690576923,265.58,5.75
3171,2613471.564210526,1266663.218157895,265.57,4.92
3172,2613473.926875,1266680.845625,265.57,3.19
3173,2613372.459113924,1266740.7825316456,265.51,5.01
3174,2613257.1228571427,1266899.6800000002,265.47,4.72
3175,2612539.0494444445,1266990.6966666668,265.44,7.57
3176,2613392.6127586206,1266721.851551724,265.44,6.08
3177,2613469.2684615385,1266667.7107692307,265.4,4.55
3178,2613394.4345454546,1266631.6981818182,265.39,5.92
3179,2613462.7933663367,1266691.377029703,265.38,5.67
3180,2613476.7108080806,1266678.8476767675,265.37,5.61
3181,2613457.699767442,1266580.3823255815,265.34,5.23
3182,2613430.054,1266698.356,265.25,6.31
3183,2613395.7576595745,1266726.8406382978,265.24,5.47
3184,2613306.3852083334,1266837.475833333,265.19,5.53
3185,2613437.7953543304,1266704.017007874,265.05,6.36
3186,2612661.793265306,1266990.6718367347,265.02,3.95
3187,2613491.329029126,1266662.016893204,264.97,5.73
3188,2612530.5853571426,1266986.2407142858,264.95,4.22
3189,2613373.1616901406,1266695.361690141,264.83,6.72
3190,2613233.503015873,1266946.5561904763,264.82,4.48
3191,2613397.606190476,1266716.7704761906,264.81,5.78
3192,2613489.4331914894,1266667.0959574468,264.79,5.47
3193,2613438.457868852,1266690.0840983607,264.77,6.23
3194,2613456.1792957745,1266690.2630985917,264.77,4.75
3195,2613378.557536232,1266671.3771014493,264.68,4.69
3196,2613372.0953465346,1266732.9116831685,264.65,5.67
3197,2613387.465106383,1266727.2980851063,264.58,5.47
3198,2613406.7027272726,1266708.0254545456,264.4,4.18
3199,2613233.9560869564,1266955.6126086956,264.37,3.83
3200,2613368.002093023,1266727.622635659,264.37,6.41
3201,2612437.586521739,1266995.7973913045,264.35,2.71
3202,2612666.026551724,1266991.2006896553,264.35,3.04
3203,2613415.926052632,1266624.5668421052,264.32,4.92
3204,2613485.7531884057,1266671.6379710145,264.25,4.69
