Tree_ID,X,Y,Z,Tree_Height_m,Crown_Height_m,Crown_Diameter_m,Trunk_Height_m,Trunk_Diameter_m,Crown_R,Crown_G,Crown_B,Trunk_R,Trunk_G,Trunk_B
2163,2612600.1728571425,1266253.2371428572,268.5699999809265,7.23,4.82,3.34,2.41,0.5566666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2164,2613016.016363636,1266904.4981818183,265.9499996185303,9.85,6.566667,5.92,3.2833335,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2165,2613412.1454639174,1266269.7604123713,266.97000007629396,8.83,5.886667,5.56,2.9433334,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
2166,2612285.052077922,1266784.567012987,267.5699997329712,8.22,5.4800005,4.95,2.7400002,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2167,2612440.9010843374,1266961.204497992,265.8199997329712,9.97,6.646667,8.9,3.3233335,1.4833333333333334,42.0,49.0,46.0,139.0,69.0,19.0
2168,2612491.63,1266336.819130435,269.0200000190735,6.77,4.5133333,3.83,2.2566667,0.6383333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2169,2612657.97375,1266178.4159375,268.250000038147,7.54,5.0266666,4.51,2.5133333,0.7516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2170,2612382.7133333334,1266929.2744444446,266.26999977111814,9.51,6.34,2.39,3.17,0.3983333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2171,2612708.8665591395,1266687.2144086023,267.30000045776364,8.48,5.653333,5.44,2.8266666,0.9066666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2172,2612720.490465116,1266180.6730232558,269.0499999809265,6.73,4.4866667,3.7,2.2433333,0.6166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2173,2612853.8845454543,1266131.7345454546,266.05999973297116,9.72,6.4800005,5.92,3.2400002,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2174,2612914.236060606,1266917.5307575758,265.6300003814697,10.15,6.7666664,6.48,3.3833332,1.08,42.0,49.0,46.0,139.0,69.0,19.0
2175,2613329.596346154,1266740.4213461538,266.0900004196167,9.69,6.46,5.75,3.23,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2176,2612667.2586764703,1266833.6388235297,265.7800002288818,9.99,6.66,6.58,3.33,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2177,2612745.545384615,1266483.633846154,268.7199998092651,7.05,4.7000003,4.55,2.3500001,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2178,2613404.1730107525,1266321.9778494623,265.79000045776365,9.98,6.653333,5.44,3.3266666,0.9066666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2179,2612503.308160919,1266296.459310345,269.08999992370605,6.67,4.4466667,5.26,2.2233334,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2180,2612672.7175,1266120.9175,265.4400003051758,10.32,6.88,3.57,3.44,0.595,42.0,49.0,46.0,139.0,69.0,19.0
2181,2613184.286462585,1266855.9065306124,266.0700004196167,9.69,6.46,6.84,3.23,1.14,42.0,49.0,46.0,139.0,69.0,19.0
2182,2613262.7157142856,1266758.0228571428,265.97000003814696,9.79,6.5266666,4.72,3.2633333,0.7866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2183,2612130.00037037,1266655.0707407407,268.32999992370605,7.42,4.9466667,4.15,2.4733334,0.6916666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2184,2612401.511118881,1266940.2583216785,265.76000022888184,9.99,6.66,6.75,3.33,1.125,42.0,49.0,46.0,139.0,69.0,19.0
2185,2612569.1826315788,1266846.474736842,266.9300003051758,8.82,5.88,3.48,2.94,0.58,42.0,49.0,46.0,139.0,69.0,19.0
2186,2612586.805675676,1266088.1881081082,266.1599998474121,9.59,6.3933334,4.85,3.1966667,0.8083333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2187,2612655.132415459,1266820.1452173914,266.05000019073486,9.7,6.4666667,8.12,3.2333333,1.353333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2188,2612666.844673913,1266883.6805434783,264.8100004196167,10.94,7.293333,7.65,3.6466665,1.275,42.0,49.0,46.0,139.0,69.0,19.0
2189,2612869.291849711,1266889.7534104048,265.1499996185303,10.6,7.066667,7.42,3.5333335,1.2366666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2190,2612495.4413207546,1266472.8583018868,268.3799998664856,7.36,4.9066668,5.81,2.4533334,0.9683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2191,2613071.433278688,1266864.0267213115,266.0100004577637,9.73,6.4866667,6.23,3.2433333,1.0383333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2192,2613117.33,1266771.9895238096,266.0599996948242,9.68,6.453334,5.78,3.226667,0.9633333333333334,42.0,49.0,46.0,139.0,69.0,19.0
2193,2613145.076236559,1266731.1660215054,266.1399996185303,9.6,6.4000006,5.44,3.2000003,0.9066666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2194,2613469.784605264,1266472.968157895,266.1799995803833,9.56,6.373334,6.96,3.186667,1.16,42.0,49.0,46.0,139.0,69.0,19.0
2195,2612406.6,1266987.225,259.8200001525879,15.91,10.606667,5.64,5.3033333,0.94,42.0,49.0,46.0,139.0,69.0,19.0
2196,2612457.7855555555,1266364.2466666668,269.1199998664856,6.61,4.4066668,3.78,2.2033334,0.6299999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2197,2613172.858260869,1266825.1271014493,265.76999996185305,9.96,6.6400003,6.63,3.3200002,1.105,42.0,49.0,46.0,139.0,69.0,19.0
2198,2613303.7319417475,1266647.793592233,266.6399998474121,9.09,6.0600004,5.73,3.0300002,0.9550000000000001,42.0,49.0,46.0,139.0,69.0,19.0
2199,2612647.045584416,1266786.9111688312,266.60000011444095,9.12,6.08,4.95,3.04,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2200,2612653.88,1266376.01627451,268.85000011444095,6.87,4.58,5.7,2.29,0.95,42.0,49.0,46.0,139.0,69.0,19.0
2201,2612487.199230769,1266341.4953846154,269.03999992370603,6.67,4.4466667,4.55,2.2233334,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2202,2612626.0585714285,1266644.7585714287,268.17999979019163,7.53,5.0200005,5.17,2.5100002,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2203,2612670.116111111,1266128.2790740742,264.28999992370603,11.42,7.6133337,5.86,3.8066669,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2204,2612737.316046512,1266180.3706976746,269.17000003814695,6.54,4.36,3.7,2.18,0.6166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2205,2613048.749883041,1266753.8139181288,265.69999977111814,10.01,6.6733336,7.38,3.3366668,1.23,42.0,49.0,46.0,139.0,69.0,19.0
2206,2613210.2770588235,1266976.874117647,262.8400001144409,12.87,8.58,2.33,4.29,0.3883333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2207,2613303.679261084,1266704.0184236453,266.0299996948242,9.68,6.453334,8.04,3.226667,1.3399999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2208,2612950.851518987,1266623.162278481,267.6399995803833,8.06,5.373334,5.01,2.686667,0.835,42.0,49.0,46.0,139.0,69.0,19.0
2209,2612960.061506849,1266576.0046575344,268.12000007629393,7.58,5.0533333,4.82,2.5266666,0.8033333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2210,2613062.919634146,1266854.14097561,266.3000003814697,9.4,6.2666664,7.23,3.1333332,1.205,42.0,49.0,46.0,139.0,69.0,19.0
2211,2613108.329186992,1266998.7710569107,266.8300001144409,8.87,5.9133334,6.26,2.9566667,1.0433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2212,2613265.166585366,1266847.1897560975,266.55999965667723,9.14,6.0933337,3.61,3.0466669,0.6016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2213,2613390.7398901097,1266589.1074725275,262.1700002670288,13.53,9.02,5.38,4.51,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2214,2612191.0146153844,1266721.0415384616,267.90000003814697,7.79,5.1933336,4.98,2.5966668,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
2215,2612375.2763414634,1266929.9092682928,266.2199997329712,9.47,6.3133335,5.11,3.1566668,0.8516666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2216,2613120.9657142856,1266731.4085714286,266.1699995422363,9.52,6.3466673,4.72,3.1733336,0.7866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2217,2613248.487142857,1266894.2175661377,261.36000007629394,14.33,9.553333,7.76,4.7766666,1.2933333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2218,2612615.027959184,1266092.2330612245,266.68,9.0,6.0,5.59,3.0,0.9316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2219,2612856.682816901,1266843.8405633804,265.2400004196167,10.44,6.96,6.72,3.48,1.1199999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2220,2612913.577368421,1266911.7036842103,265.6500002670288,10.03,6.6866665,7.78,3.3433332,1.2966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2221,2613381.347647059,1266585.291764706,266.35000007629395,9.33,6.2200003,5.2,3.1100001,0.8666666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2222,2613393.326850394,1266339.501259843,268.00999992370606,7.67,5.1133337,6.36,2.5566669,1.06,42.0,49.0,46.0,139.0,69.0,19.0
2223,2613430.414313725,1266555.8022222223,264.44000022888184,11.24,7.4933333,6.98,3.7466667,1.1633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2224,2612656.4395238096,1266785.3002380952,266.3900002670288,9.28,6.1866665,5.17,3.0933332,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2225,2612120.904647887,1266923.122253521,266.6499997711182,9.01,6.006667,4.75,3.0033336,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2226,2612999.940055866,1266783.3844692735,266.06999984741213,9.59,6.3933334,7.55,3.1966667,1.2583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2227,2613409.145873016,1266263.1593650794,267.10999980926516,8.55,5.7000003,4.48,2.8500001,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2228,2612109.4425,1266702.0409375,267.9599999427795,7.69,5.126667,4.51,2.5633335,0.7516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2229,2612392.8223076924,1266934.8272527473,266.47999992370603,9.17,6.1133337,5.38,3.0566669,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2230,2612684.2133333334,1266119.9966666668,265.38999977111814,10.26,6.84,1.38,3.42,0.22999999999999998,42.0,49.0,46.0,139.0,69.0,19.0
2231,2613038.235769231,1266856.7723076923,265.9699996948242,9.68,6.453334,8.14,3.226667,1.3566666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2232,2613131.285882353,1266920.28,265.95000019073484,9.7,6.4666667,7.36,3.2333333,1.2266666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2233,2613470.891627907,1266505.5276744186,265.24000015258787,10.41,6.94,5.23,3.47,0.8716666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2234,2613261.5883333334,1266680.88,266.4199997329712,9.22,6.146667,7.57,3.0733335,1.2616666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2235,2612175.08212766,1266948.750212766,266.55000007629394,9.08,6.0533333,5.47,3.0266666,0.9116666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2236,2612654.9008333334,1266585.4966666668,268.3099998283386,7.32,4.88,3.91,2.44,0.6516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2237,2613381.13,1266594.505149701,263.38,12.25,8.166667,7.29,4.0833335,1.2149999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2238,2613428.2884158413,1266545.9463366338,265.5399998474121,10.09,6.726667,5.67,3.3633335,0.945,42.0,49.0,46.0,139.0,69.0,19.0
2239,2612576.13,1266423.761818182,268.4400001716614,7.18,4.786667,4.95,2.3933334,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2240,2613008.03625,1266893.955,266.22999965667725,9.39,6.26,2.26,3.13,0.3766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2241,2613011.83,1266766.0905263158,266.17000019073487,9.45,6.3,5.5,3.15,0.9166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2242,2612383.3323809523,1266932.5204761906,266.4100001907349,9.2,6.133333,3.66,3.0666666,0.61,42.0,49.0,46.0,139.0,69.0,19.0
2243,2612785.9315873017,1266403.1434920635,268.9299999237061,6.67,4.4466667,4.48,2.2233334,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2244,2613283.649736842,1266787.198421053,266.38999996185305,9.21,6.1400003,4.92,3.0700002,0.82,42.0,49.0,46.0,139.0,69.0,19.0
2245,2613323.13,1266660.2633333334,265.6299997329712,9.97,6.646667,3.09,3.3233335,0.5149999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2246,2613406.590526316,1266340.2992982457,265.11000022888186,10.49,6.9933333,6.02,3.4966667,1.0033333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2247,2612816.3175,1266125.42375,266.89000019073484,8.7,5.8,4.51,2.9,0.7516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2248,2613459.2493548384,1266555.6929032258,264.41999992370603,11.17,7.4466667,9.93,3.7233334,1.6549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
2249,2612175.9805747126,1266824.0110344829,266.88000019073485,8.7,5.8,5.26,2.9,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2250,2612594.352222222,1266257.8577777778,268.5299998092651,7.05,4.7000003,2.93,2.3500001,0.48833333333333334,42.0,49.0,46.0,139.0,69.0,19.0
2251,2612703.8734210525,1266792.507631579,265.76000030517577,9.82,6.5466666,4.92,3.2733333,0.82,42.0,49.0,46.0,139.0,69.0,19.0
2252,2612757.803913044,1266733.4169565218,266.15999992370604,9.42,6.28,5.41,3.14,0.9016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2253,2612824.9633333334,1266625.4881632654,267.3999996948242,8.18,5.453334,6.84,2.726667,1.14,42.0,49.0,46.0,139.0,69.0,19.0
2254,2612191.6395238093,1266987.708571429,266.71000034332275,8.86,5.9066668,5.78,2.9533334,0.9633333333333334,42.0,49.0,46.0,139.0,69.0,19.0
2255,2612688.231694916,1266182.2664406782,268.37000019073486,7.2,4.8,4.33,2.4,0.7216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2256,2612693.5461073825,1266766.9860402686,266.46000034332275,9.11,6.0733333,6.89,3.0366666,1.1483333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2257,2613105.154390244,1266760.4946341463,265.92999965667724,9.64,6.426667,5.11,3.2133336,0.8516666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2258,2613257.374444444,1266870.6022222224,266.21000034332275,9.36,6.24,3.78,3.12,0.6299999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2259,2612651.433030303,1266712.314848485,267.270000038147,8.29,5.5266666,4.58,2.7633333,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2260,2613392.7966666664,1266584.005925926,263.6299996948242,11.93,7.953334,4.15,3.976667,0.6916666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2261,2612633.493945578,1266278.9405442178,268.6699998855591,6.88,4.586667,6.84,2.2933335,1.14,42.0,49.0,46.0,139.0,69.0,19.0
2262,2613308.72375,1266642.9925000002,266.8299997329712,8.72,5.8133335,5.05,2.9066668,0.8416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2263,2612728.375098039,1266179.7270588237,269.1799998664856,6.36,4.2400002,4.03,2.1200001,0.6716666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2264,2612904.579074074,1266982.8253703704,265.6899996185303,9.85,6.566667,5.86,3.2833335,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2265,2612955.9633333334,1266975.48942029,265.73999980926516,9.8,6.533334,6.63,3.266667,1.105,42.0,49.0,46.0,139.0,69.0,19.0
2266,2613239.9283870966,1266817.4590322585,266.5099995422363,9.02,6.013334,6.28,3.006667,1.0466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2267,2613472.378031496,1266548.9815748031,264.58000019073484,10.95,7.3,6.36,3.65,1.06,42.0,49.0,46.0,139.0,69.0,19.0
2268,2612709.5564705883,1266811.8520588237,265.6100001525879,9.91,6.6066666,4.65,3.3033333,0.775,42.0,49.0,46.0,139.0,69.0,19.0
2269,2613122.69,1266748.48,266.04000045776365,9.48,6.3199997,6.91,3.1599998,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2270,2613195.839677419,1266967.7090322585,265.9900002670288,9.53,6.3533335,3.14,3.1766667,0.5233333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2271,2613447.9276190475,1266218.8835714287,263.2099995803833,12.31,8.206667,7.31,4.1033335,1.2183333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2272,2612180.9224528302,1266968.3913207548,266.72000003814696,8.79,5.86,5.81,2.93,0.9683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2273,2612646.302839506,1266121.1016049385,264.7300002670288,10.78,7.1866665,7.18,3.5933332,1.1966666666666665,42.0,49.0,46.0,139.0,69.0,19.0
2274,2612848.6326595745,1266891.1863829787,264.8299996948242,10.68,7.1200004,7.74,3.5600002,1.29,42.0,49.0,46.0,139.0,69.0,19.0
2275,2612921.615074626,1266943.1471641792,264.5200002288818,10.99,7.326667,4.62,3.6633334,0.77,42.0,49.0,46.0,139.0,69.0,19.0
2276,2613117.915714286,1266737.3736507937,266.1299998855591,9.38,6.2533336,4.48,3.1266668,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2277,2612531.524736842,1266584.6063157895,268.1099998855591,7.38,4.92,4.26,2.46,0.71,42.0,49.0,46.0,139.0,69.0,19.0
2278,2612743.4633333334,1266125.672592593,266.6399996185303,8.85,5.9000006,2.93,2.9500003,0.48833333333333334,42.0,49.0,46.0,139.0,69.0,19.0
2279,2613103.414090909,1266755.386818182,266.24,9.25,6.166667,5.29,3.0833335,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2280,2613311.0349295773,1266655.682112676,266.4600002670288,9.03,6.02,6.72,3.01,1.1199999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2281,2612597.041111111,1266090.0188888889,266.40000007629396,9.08,6.0533333,5.35,3.0266666,0.8916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2282,2612898.961730769,1266986.942980769,265.5000004577637,9.98,6.653333,8.14,3.3266666,1.3566666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2283,2612914.7506293706,1266944.100979021,265.83000038146974,9.65,6.4333334,9.54,3.2166667,1.5899999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2284,2613025.146556292,1266761.9905960266,265.8799996185303,9.6,6.4000006,6.93,3.2000003,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
2285,2613290.912051282,1266684.4197435898,266.1199996185303,9.35,6.2333336,4.98,3.1166668,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
2286,2612794.111927711,1266505.8872289157,268.15000005722044,7.31,4.8733335,5.14,2.4366667,0.8566666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2287,2612852.7231034483,1266754.559310345,266.03999992370603,9.42,6.28,6.79,3.14,1.1316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2288,2612861.58,1266527.163333333,268.1299998283386,7.32,4.88,4.37,2.44,0.7283333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2289,2613108.954,1266757.652,266.0800001144409,9.37,6.246667,6.31,3.1233335,1.0516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
2290,2613206.437017544,1266918.7642105264,266.16000003814696,9.29,6.1933336,4.26,3.0966668,0.71,42.0,49.0,46.0,139.0,69.0,19.0
2291,2613365.410373832,1266086.6594392525,267.489999961853,7.96,5.306667,5.84,2.6533334,0.9733333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2292,2612120.5035632183,1266969.7351724138,266.7599996948242,8.68,5.786667,5.26,2.8933334,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2293,2612212.852222222,1266887.4466666668,266.729999961853,8.71,5.806667,3.78,2.9033334,0.6299999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2294,2612704.2746700505,1266820.1231472082,265.3799995803833,10.06,6.706667,7.92,3.3533335,1.3199999999999998,42.0,49.0,46.0,139.0,69.0,19.0
2295,2612788.4529166664,1266984.382083333,257.86000007629394,17.58,11.72,6.77,5.86,1.1283333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2296,2613413.383012048,1266353.7908433736,264.99000019073486,10.45,6.9666667,5.14,3.4833333,0.8566666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2297,2612519.117179487,1266504.0543589743,268.4100000190735,7.02,4.6800003,4.98,2.3400002,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
2298,2612652.918793103,1266156.2868965515,267.2400004196167,8.19,5.46,6.08,2.73,1.0133333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2299,2613327.242244898,1266762.605510204,260.8100001144409,14.62,9.746667,5.59,4.8733335,0.9316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2300,2613398.1921301773,1266329.6421301777,265.15999954223633,10.27,6.8466673,7.33,3.4233336,1.2216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2301,2613415.005886525,1266565.93106383,265.41999977111817,10.01,6.6733336,6.7,3.3366668,1.1166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2302,2612598.162051282,1266854.7274358976,266.4499997329712,8.97,5.9800005,4.98,2.9900002,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
2303,2612438.856190476,1266967.0442857144,265.6499997711182,9.76,6.506667,5.17,3.2533336,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2304,2613300.670229885,1266682.3845977013,266.4399997329712,8.97,5.9800005,5.26,2.9900002,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2305,2613357.7728571426,1266603.8585714286,266.51000038146975,8.9,5.9333334,4.72,2.9666667,0.7866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2306,2612822.983932584,1266131.234494382,266.11000003814695,9.29,6.1933336,7.53,3.0966668,1.255,42.0,49.0,46.0,139.0,69.0,19.0
2307,2613255.769784946,1266728.370322581,265.8700002670288,9.53,6.3533335,5.44,3.1766667,0.9066666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2308,2613263.704074074,1266765.6494444446,265.99000015258787,9.41,6.2733335,5.86,3.1366668,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2309,2612230.63,1266838.3107692308,267.00999988555907,8.38,5.586667,3.52,2.7933335,0.5866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2310,2612774.9414035087,1266978.2773684212,259.18000091552733,16.21,10.806666,6.02,5.403333,1.0033333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2311,2612779.811451613,1266710.511451613,266.31999980926514,9.05,6.033334,6.28,3.016667,1.0466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2312,2612914.965483871,1266877.4412903227,265.4600001525879,9.91,6.6066666,7.02,3.3033333,1.17,42.0,49.0,46.0,139.0,69.0,19.0
2313,2613097.4608823527,1266840.2123529413,265.87,9.5,6.3333335,4.65,3.1666667,0.775,42.0,49.0,46.0,139.0,69.0,19.0
2314,2613249.009464286,1266698.0889285714,266.1499997329712,9.22,6.146667,5.97,3.0733335,0.9949999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2315,2613276.45278481,1266768.4787341773,266.0599995803833,9.31,6.206667,5.01,3.1033335,0.835,42.0,49.0,46.0,139.0,69.0,19.0
2316,2612110.0564705883,1266710.521176471,267.91999994277955,7.44,4.96,4.65,2.48,0.775,42.0,49.0,46.0,139.0,69.0,19.0
2317,2612111.1981818182,1266761.83,267.62000022888185,7.74,5.16,4.58,2.58,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2318,2612163.367373737,1266940.064848485,266.78000007629396,8.58,5.7200003,5.61,2.8600001,0.935,42.0,49.0,46.0,139.0,69.0,19.0
2319,2612675.489375,1266118.033125,265.61,9.75,6.5,3.19,3.25,0.5316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2320,2613036.358070175,1266840.4221052632,266.2000001525879,9.16,6.1066666,4.26,3.0533333,0.71,42.0,49.0,46.0,139.0,69.0,19.0
2321,2613319.4809615384,1266741.3732692308,266.18999992370607,9.17,6.1133337,5.75,3.0566669,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2322,2612761.1776190475,1266551.0442857144,268.00999984741213,7.34,4.8933334,5.17,2.4466667,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2323,2613434.050212766,1266543.3512765958,264.64000022888183,10.99,7.326667,5.47,3.6633334,0.9116666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2324,2612576.34,1266453.665,268.43000015258787,6.91,4.6066666,5.64,2.3033333,0.94,42.0,49.0,46.0,139.0,69.0,19.0
2325,2612849.0955737703,1266973.2127868852,264.89000019073484,10.45,6.9666667,9.85,3.4833333,1.6416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2326,2612943.5645238096,1266621.1157142858,267.7899998092651,7.55,5.033334,5.17,2.516667,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2327,2613227.124252873,1266931.844367816,264.9499996566772,10.39,6.926667,5.26,3.4633336,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2328,2613270.0723076924,1266806.7787179488,266.3599997329712,8.97,5.9800005,4.98,2.9900002,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
2329,2613288.722356688,1266715.3889171977,265.8599997329712,9.47,6.3133335,7.07,3.1566668,1.1783333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2330,2613422.60265625,1266290.66203125,264.8599997329712,10.47,6.9800005,6.38,3.4900002,1.0633333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2331,2612616.9425,1266676.359411765,268.109999961853,7.21,4.806667,6.58,2.4033334,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2332,2612683.3941509435,1266770.8064150943,266.39999992370605,8.92,5.9466667,5.81,2.9733334,0.9683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2333,2612860.278026316,1266883.9648684212,264.62000019073486,10.7,7.133333,6.96,3.5666666,1.16,42.0,49.0,46.0,139.0,69.0,19.0
2334,2612958.541764706,1266839.6682352943,265.87000019073486,9.45,6.3,6.58,3.15,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2335,2612964.781515152,1266606.617878788,268.0899999809265,7.23,4.82,4.58,2.41,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2336,2612975.831298701,1266788.0085714287,266.09000045776367,9.23,6.153333,4.95,3.0766666,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2337,2612199.1770588234,1266978.8682352942,266.5699997329712,8.72,5.8133335,5.2,2.9066668,0.8666666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2338,2612863.6691566263,1266818.781807229,265.4799995803833,9.81,6.5400004,7.27,3.2700002,1.2116666666666664,42.0,49.0,46.0,139.0,69.0,19.0
2339,2612469.3200958464,1266916.148690096,265.4399998474121,9.84,6.5600004,9.98,3.2800002,1.6633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
